Time,transfer-volume-mean-btc-24h
2012-04-07 00:00:00+00:00,57.3031546531036
2012-04-08 00:00:00+00:00,217.806866719453
2012-04-09 00:00:00+00:00,252.642806030037
2012-04-10 00:00:00+00:00,98.8714786362172
2012-04-11 00:00:00+00:00,195.879323749476
2012-04-12 00:00:00+00:00,156.731308238016
2012-04-13 00:00:00+00:00,120.175455463835
2012-04-14 00:00:00+00:00,125.570784910863
2012-04-15 00:00:00+00:00,175.209930356874
2012-04-16 00:00:00+00:00,191.321473029546
2012-04-17 00:00:00+00:00,147.685848005154
2012-04-18 00:00:00+00:00,122.288030903537
2012-04-19 00:00:00+00:00,88.6250579794896
2012-04-20 00:00:00+00:00,351.332228368483
2012-04-21 00:00:00+00:00,173.162909894699
2012-04-22 00:00:00+00:00,152.499741365278
2012-04-23 00:00:00+00:00,111.609458901445
2012-04-24 00:00:00+00:00,98.7485888371325
2012-04-25 00:00:00+00:00,136.223376184022
2012-04-26 00:00:00+00:00,186.048276278749
2012-04-27 00:00:00+00:00,206.974510030874
2012-04-28 00:00:00+00:00,121.187701682921
2012-04-29 00:00:00+00:00,129.812122626885
2012-04-30 00:00:00+00:00,118.662976775718
2012-05-01 00:00:00+00:00,107.82462175932
2012-05-02 00:00:00+00:00,109.527231391594
2012-05-03 00:00:00+00:00,87.3265995363759
2012-05-04 00:00:00+00:00,80.2621645627193
2012-05-05 00:00:00+00:00,93.2306882679394
2012-05-06 00:00:00+00:00,59.231054699505
2012-05-07 00:00:00+00:00,120.850707003367
2012-05-08 00:00:00+00:00,221.744139845177
2012-05-09 00:00:00+00:00,137.487875947206
2012-05-10 00:00:00+00:00,102.481311605442
2012-05-11 00:00:00+00:00,81.0119700848647
2012-05-12 00:00:00+00:00,175.632154427819
2012-05-13 00:00:00+00:00,102.939425377551
2012-05-14 00:00:00+00:00,81.5295026548912
2012-05-15 00:00:00+00:00,169.008483874594
2012-05-16 00:00:00+00:00,191.105420097055
2012-05-17 00:00:00+00:00,205.143258652918
2012-05-18 00:00:00+00:00,76.797307833271
2012-05-19 00:00:00+00:00,34.7507638803785
2012-05-20 00:00:00+00:00,64.2391529203557
2012-05-21 00:00:00+00:00,121.111510596281
2012-05-22 00:00:00+00:00,173.618737018247
2012-05-23 00:00:00+00:00,65.9288807511994
2012-05-24 00:00:00+00:00,42.4115490365162
2012-05-25 00:00:00+00:00,84.2162920009985
2012-05-26 00:00:00+00:00,208.532668990911
2012-05-27 00:00:00+00:00,76.6231766561863
2012-05-28 00:00:00+00:00,71.6048107497244
2012-05-29 00:00:00+00:00,106.523019199039
2012-05-30 00:00:00+00:00,93.6933239475363
2012-05-31 00:00:00+00:00,229.193202478246
2012-06-01 00:00:00+00:00,110.041325126043
2012-06-02 00:00:00+00:00,156.897699149195
2012-06-03 00:00:00+00:00,51.5374042222125
2012-06-04 00:00:00+00:00,101.293807561991
2012-06-05 00:00:00+00:00,102.389924579991
2012-06-06 00:00:00+00:00,158.508176508044
2012-06-07 00:00:00+00:00,146.206516569874
2012-06-08 00:00:00+00:00,229.658740212788
2012-06-09 00:00:00+00:00,42.1457357184165
2012-06-10 00:00:00+00:00,80.9816507042085
2012-06-11 00:00:00+00:00,93.7604799073691
2012-06-12 00:00:00+00:00,142.744770603466
2012-06-13 00:00:00+00:00,42.7984412790278
2012-06-14 00:00:00+00:00,78.1814587305681
2012-06-15 00:00:00+00:00,63.1210709247949
2012-06-16 00:00:00+00:00,90.2592772674685
2012-06-17 00:00:00+00:00,32.1672746132206
2012-06-18 00:00:00+00:00,64.507737390672
2012-06-19 00:00:00+00:00,58.9704744921044
2012-06-20 00:00:00+00:00,53.2208852745872
2012-06-21 00:00:00+00:00,39.0135349716978
2012-06-22 00:00:00+00:00,96.845127623434
2012-06-23 00:00:00+00:00,136.214602667272
2012-06-24 00:00:00+00:00,85.014678920977
2012-06-25 00:00:00+00:00,63.4198332336519
2012-06-26 00:00:00+00:00,57.0970994369676
2012-06-27 00:00:00+00:00,64.4763328622397
2012-06-28 00:00:00+00:00,131.440053029546
2012-06-29 00:00:00+00:00,110.765866601029
2012-06-30 00:00:00+00:00,61.7697124725545
2012-07-01 00:00:00+00:00,70.0082571331913
2012-07-02 00:00:00+00:00,47.3581828631797
2012-07-03 00:00:00+00:00,63.6388230685934
2012-07-04 00:00:00+00:00,98.723107408746
2012-07-05 00:00:00+00:00,93.4765350834925
2012-07-06 00:00:00+00:00,57.8128802749441
2012-07-07 00:00:00+00:00,161.863111795467
2012-07-08 00:00:00+00:00,39.6722655142447
2012-07-09 00:00:00+00:00,85.0972254332738
2012-07-10 00:00:00+00:00,61.9340496021101
2012-07-11 00:00:00+00:00,36.9044838062179
2012-07-12 00:00:00+00:00,57.3722523215072
2012-07-13 00:00:00+00:00,101.304820389647
2012-07-14 00:00:00+00:00,108.986258611716
2012-07-15 00:00:00+00:00,51.7528016665107
2012-07-16 00:00:00+00:00,67.3445671280405
2012-07-17 00:00:00+00:00,72.0595815944353
2012-07-18 00:00:00+00:00,49.0820742288246
2012-07-19 00:00:00+00:00,39.526279362938
2012-07-20 00:00:00+00:00,44.7493507804896
2012-07-21 00:00:00+00:00,68.8984653496095
2012-07-22 00:00:00+00:00,49.2254397508264
2012-07-23 00:00:00+00:00,66.436168045774
2012-07-24 00:00:00+00:00,61.7616262370523
2012-07-25 00:00:00+00:00,37.4288596181343
2012-07-26 00:00:00+00:00,75.645027971964
2012-07-27 00:00:00+00:00,80.5067148952308
2012-07-28 00:00:00+00:00,49.448689114941
2012-07-29 00:00:00+00:00,32.0976255574024
2012-07-30 00:00:00+00:00,28.3638326538162
2012-07-31 00:00:00+00:00,71.7267470404849
2012-08-01 00:00:00+00:00,74.5321386239726
2012-08-02 00:00:00+00:00,53.9908977658443
2012-08-03 00:00:00+00:00,51.5285464373817
2012-08-04 00:00:00+00:00,48.7134542711481
2012-08-05 00:00:00+00:00,59.4001856347073
2012-08-06 00:00:00+00:00,56.3895860538121
2012-08-07 00:00:00+00:00,66.3981577759236
2012-08-08 00:00:00+00:00,41.3863363899063
2012-08-09 00:00:00+00:00,48.5249035246724
2012-08-10 00:00:00+00:00,59.2913200396521
2012-08-11 00:00:00+00:00,47.533351369158
2012-08-12 00:00:00+00:00,46.6683589812893
2012-08-13 00:00:00+00:00,38.465232835973
2012-08-14 00:00:00+00:00,43.9920375215136
2012-08-15 00:00:00+00:00,33.7355021494913
2012-08-16 00:00:00+00:00,44.6426893398907
2012-08-17 00:00:00+00:00,68.635498374702
2012-08-18 00:00:00+00:00,58.014298297123
2012-08-19 00:00:00+00:00,161.060852089965
2012-08-20 00:00:00+00:00,268.798952242151
2012-08-21 00:00:00+00:00,129.561198940501
2012-08-22 00:00:00+00:00,205.426632239316
2012-08-23 00:00:00+00:00,241.068615465372
2012-08-24 00:00:00+00:00,344.155594172301
2012-08-25 00:00:00+00:00,131.936384597716
2012-08-26 00:00:00+00:00,113.241799079717
2012-08-27 00:00:00+00:00,191.490510383613
2012-08-28 00:00:00+00:00,228.684175284002
2012-08-29 00:00:00+00:00,431.65299606609
2012-08-30 00:00:00+00:00,342.931923555359
2012-08-31 00:00:00+00:00,221.71410944476
2012-09-01 00:00:00+00:00,215.172728129399
2012-09-02 00:00:00+00:00,178.311753245138
2012-09-03 00:00:00+00:00,97.3225010276898
2012-09-04 00:00:00+00:00,162.77022851092
2012-09-05 00:00:00+00:00,226.315604728324
2012-09-06 00:00:00+00:00,513.126580120787
2012-09-07 00:00:00+00:00,552.405976852772
2012-09-08 00:00:00+00:00,244.199109906458
2012-09-09 00:00:00+00:00,124.307946802743
2012-09-10 00:00:00+00:00,563.83566022535
2012-09-11 00:00:00+00:00,531.022142496802
2012-09-12 00:00:00+00:00,387.948647928032
2012-09-13 00:00:00+00:00,780.343321638948
2012-09-14 00:00:00+00:00,501.259791935586
2012-09-15 00:00:00+00:00,255.182732040224
2012-09-16 00:00:00+00:00,495.515885080054
2012-09-17 00:00:00+00:00,537.630222476494
2012-09-18 00:00:00+00:00,397.381360074639
2012-09-19 00:00:00+00:00,975.967433135447
2012-09-20 00:00:00+00:00,510.786662311592
2012-09-21 00:00:00+00:00,858.042447399569
2012-09-22 00:00:00+00:00,680.156787718092
2012-09-23 00:00:00+00:00,280.474842082466
2012-09-24 00:00:00+00:00,279.277149790667
2012-09-25 00:00:00+00:00,73.6523283906067
2012-09-26 00:00:00+00:00,53.6277570316972
2012-09-27 00:00:00+00:00,48.6424743344796
2012-09-28 00:00:00+00:00,79.4318353660293
2012-09-29 00:00:00+00:00,54.3234579250784
2012-09-30 00:00:00+00:00,69.8263284812746
2012-10-01 00:00:00+00:00,65.8037748345595
2012-10-02 00:00:00+00:00,61.084111496946
2012-10-03 00:00:00+00:00,47.2176380176212
2012-10-04 00:00:00+00:00,36.6051359321756
2012-10-05 00:00:00+00:00,72.5455008816973
2012-10-06 00:00:00+00:00,60.5841289629986
2012-10-07 00:00:00+00:00,51.4672968370523
2012-10-08 00:00:00+00:00,46.475644447372
2012-10-09 00:00:00+00:00,38.4357153731262
2012-10-10 00:00:00+00:00,28.0489108473885
2012-10-11 00:00:00+00:00,44.9930828410066
2012-10-12 00:00:00+00:00,91.2746351745648
2012-10-13 00:00:00+00:00,82.0850584137861
2012-10-14 00:00:00+00:00,50.5838148193712
2012-10-15 00:00:00+00:00,27.7729734364564
2012-10-16 00:00:00+00:00,79.7374902970972
2012-10-17 00:00:00+00:00,105.067739932461
2012-10-18 00:00:00+00:00,120.642703316221
2012-10-19 00:00:00+00:00,106.514243797074
2012-10-20 00:00:00+00:00,88.7539391207
2012-10-21 00:00:00+00:00,57.6969238197684
2012-10-22 00:00:00+00:00,52.5566426081423
2012-10-23 00:00:00+00:00,81.5341012706931
2012-10-24 00:00:00+00:00,59.2055549875309
2012-10-25 00:00:00+00:00,54.2057590389139
2012-10-26 00:00:00+00:00,47.3189967385826
2012-10-27 00:00:00+00:00,103.967812102184
2012-10-28 00:00:00+00:00,52.4506619511282
2012-10-29 00:00:00+00:00,47.210857857066
2012-10-30 00:00:00+00:00,136.026516762318
2012-10-31 00:00:00+00:00,136.894519555697
2012-11-01 00:00:00+00:00,111.001543981895
2012-11-02 00:00:00+00:00,30.2028560219326
2012-11-03 00:00:00+00:00,80.2173211711549
2012-11-04 00:00:00+00:00,92.7512022594307
2012-11-05 00:00:00+00:00,71.656189906032
2012-11-06 00:00:00+00:00,59.3123409928051
2012-11-07 00:00:00+00:00,50.8339575801864
2012-11-08 00:00:00+00:00,40.9863283303311
2012-11-09 00:00:00+00:00,34.5646914883963
2012-11-10 00:00:00+00:00,15.998465643084
2012-11-11 00:00:00+00:00,17.7770242145044
2012-11-12 00:00:00+00:00,20.1488029823534
2012-11-13 00:00:00+00:00,31.3935008240943
2012-11-14 00:00:00+00:00,43.4394402873844
2012-11-15 00:00:00+00:00,70.8406717352667
2012-11-16 00:00:00+00:00,94.0744066542987
2012-11-17 00:00:00+00:00,81.5375660473795
2012-11-18 00:00:00+00:00,60.5082141530043
2012-11-19 00:00:00+00:00,37.6386544879819
2012-11-20 00:00:00+00:00,42.6415169905245
2012-11-21 00:00:00+00:00,23.617880493949
2012-11-22 00:00:00+00:00,46.6645707615205
2012-11-23 00:00:00+00:00,35.1687815366947
2012-11-24 00:00:00+00:00,39.6200211168074
2012-11-25 00:00:00+00:00,21.9493131626277
2012-11-26 00:00:00+00:00,31.5292105528354
2012-11-27 00:00:00+00:00,51.7977040203598
2012-11-28 00:00:00+00:00,50.8062841990069
2012-11-29 00:00:00+00:00,32.3872210527869
2012-11-30 00:00:00+00:00,26.5415132582229
2012-12-01 00:00:00+00:00,18.7344397975883
2012-12-02 00:00:00+00:00,49.2830923775233
2012-12-03 00:00:00+00:00,80.3527958746046
2012-12-04 00:00:00+00:00,77.1098604887209
2012-12-05 00:00:00+00:00,83.8313349569852
2012-12-06 00:00:00+00:00,87.9339139481263
2012-12-07 00:00:00+00:00,64.965692050345
2012-12-08 00:00:00+00:00,30.4151268740766
2012-12-09 00:00:00+00:00,43.9523220755719
2012-12-10 00:00:00+00:00,28.6558447309002
2012-12-11 00:00:00+00:00,43.9574280658401
2012-12-12 00:00:00+00:00,97.2769827818561
2012-12-13 00:00:00+00:00,90.4987003440317
2012-12-14 00:00:00+00:00,75.1960680967665
2012-12-15 00:00:00+00:00,51.3020961762608
2012-12-16 00:00:00+00:00,50.3241401861237
2012-12-17 00:00:00+00:00,43.941053163584
2012-12-18 00:00:00+00:00,47.6947325624245
2012-12-19 00:00:00+00:00,25.4059581251561
2012-12-20 00:00:00+00:00,26.0520229042483
2012-12-21 00:00:00+00:00,37.3806860697221
2012-12-22 00:00:00+00:00,27.3757573043758
2012-12-23 00:00:00+00:00,23.6603976155127
2012-12-24 00:00:00+00:00,29.5351079427423
2012-12-25 00:00:00+00:00,21.0238204443905
2012-12-26 00:00:00+00:00,17.2519256569884
2012-12-27 00:00:00+00:00,18.5786927269255
2012-12-28 00:00:00+00:00,22.8470666320618
2012-12-29 00:00:00+00:00,26.0881264312558
2012-12-30 00:00:00+00:00,16.7934432313196
2012-12-31 00:00:00+00:00,45.6768314667476
2013-01-01 00:00:00+00:00,46.8867315985467
2013-01-02 00:00:00+00:00,49.4765574245246
2013-01-03 00:00:00+00:00,41.2355539316415
2013-01-04 00:00:00+00:00,47.9947436734543
2013-01-05 00:00:00+00:00,53.1439196491336
2013-01-06 00:00:00+00:00,33.3801457976453
2013-01-07 00:00:00+00:00,37.0987536980047
2013-01-08 00:00:00+00:00,55.7166769675455
2013-01-09 00:00:00+00:00,39.8729067212341
2013-01-10 00:00:00+00:00,25.410047274487
2013-01-11 00:00:00+00:00,25.2579231393854
2013-01-12 00:00:00+00:00,21.4589563039745
2013-01-13 00:00:00+00:00,17.9027224970391
2013-01-14 00:00:00+00:00,25.1275291118816
2013-01-15 00:00:00+00:00,46.5413301496837
2013-01-16 00:00:00+00:00,41.7159920822019
2013-01-17 00:00:00+00:00,38.0527634793202
2013-01-18 00:00:00+00:00,33.7026895606462
2013-01-19 00:00:00+00:00,27.4707367198535
2013-01-20 00:00:00+00:00,29.0086994698626
2013-01-21 00:00:00+00:00,28.5152659738337
2013-01-22 00:00:00+00:00,33.4815800795056
2013-01-23 00:00:00+00:00,51.773719223386
2013-01-24 00:00:00+00:00,35.0158675024775
2013-01-25 00:00:00+00:00,32.2669494662686
2013-01-26 00:00:00+00:00,25.6698685683416
2013-01-27 00:00:00+00:00,26.5642189797178
2013-01-28 00:00:00+00:00,32.414638239444
2013-01-29 00:00:00+00:00,47.0016555075755
2013-01-30 00:00:00+00:00,65.4607696747109
2013-01-31 00:00:00+00:00,30.8033623280071
2013-02-01 00:00:00+00:00,30.5554044460345
2013-02-02 00:00:00+00:00,24.8586260437384
2013-02-03 00:00:00+00:00,22.7042445900296
2013-02-04 00:00:00+00:00,36.6220809112981
2013-02-05 00:00:00+00:00,37.5958570434484
2013-02-06 00:00:00+00:00,43.7860147628419
2013-02-07 00:00:00+00:00,28.237298838336
2013-02-08 00:00:00+00:00,35.9699763789708
2013-02-09 00:00:00+00:00,31.4660451135402
2013-02-10 00:00:00+00:00,24.2795100115884
2013-02-11 00:00:00+00:00,23.0559205519551
2013-02-12 00:00:00+00:00,21.7477227074261
2013-02-13 00:00:00+00:00,20.6507868936058
2013-02-14 00:00:00+00:00,29.5123148012396
2013-02-15 00:00:00+00:00,23.0926486477305
2013-02-16 00:00:00+00:00,24.6551900409505
2013-02-17 00:00:00+00:00,23.0704581581085
2013-02-18 00:00:00+00:00,24.5504526861635
2013-02-19 00:00:00+00:00,26.7178909007605
2013-02-20 00:00:00+00:00,20.0815507677824
2013-02-21 00:00:00+00:00,18.7599517607765
2013-02-22 00:00:00+00:00,25.3934304481126
2013-02-23 00:00:00+00:00,22.1672049975275
2013-02-24 00:00:00+00:00,29.8824824188392
2013-02-25 00:00:00+00:00,27.8554010312613
2013-02-26 00:00:00+00:00,25.7453058535795
2013-02-27 00:00:00+00:00,25.2204568882218
2013-02-28 00:00:00+00:00,23.5724170441874
2013-03-01 00:00:00+00:00,25.5345297536466
2013-03-02 00:00:00+00:00,26.8054898537082
2013-03-03 00:00:00+00:00,17.1285038799984
2013-03-04 00:00:00+00:00,15.2589337786533
2013-03-05 00:00:00+00:00,34.1146599596215
2013-03-06 00:00:00+00:00,37.0559587593476
2013-03-07 00:00:00+00:00,24.853255124688
2013-03-08 00:00:00+00:00,21.6364219506352
2013-03-09 00:00:00+00:00,18.4170334787994
2013-03-10 00:00:00+00:00,16.79446968889
2013-03-11 00:00:00+00:00,16.9698876124326
2013-03-12 00:00:00+00:00,30.7865257524839
2013-03-13 00:00:00+00:00,26.5683432108841
2013-03-14 00:00:00+00:00,20.4604667378748
2013-03-15 00:00:00+00:00,85.3308879734048
2013-03-16 00:00:00+00:00,67.7242470146656
2013-03-17 00:00:00+00:00,25.4981866682664
2013-03-18 00:00:00+00:00,86.9861146019867
2013-03-19 00:00:00+00:00,42.2396657066027
2013-03-20 00:00:00+00:00,40.8748070100452
2013-03-21 00:00:00+00:00,36.7937107065066
2013-03-22 00:00:00+00:00,25.0897575768094
2013-03-23 00:00:00+00:00,27.1926244824775
2013-03-24 00:00:00+00:00,19.3734039731704
2013-03-25 00:00:00+00:00,31.5534246583395
2013-03-26 00:00:00+00:00,37.723247873675
2013-03-27 00:00:00+00:00,51.5255496799208
2013-03-28 00:00:00+00:00,29.9652105822113
2013-03-29 00:00:00+00:00,23.4523165744594
2013-03-30 00:00:00+00:00,30.8149633049876
2013-03-31 00:00:00+00:00,35.070108932769
2013-04-01 00:00:00+00:00,27.4684852809999
2013-04-02 00:00:00+00:00,40.9530524937397
2013-04-03 00:00:00+00:00,37.1182002567919
2013-04-04 00:00:00+00:00,34.294426239864
2013-04-05 00:00:00+00:00,33.6265686999521
2013-04-06 00:00:00+00:00,25.7811780493909
2013-04-07 00:00:00+00:00,17.1266501137064
2013-04-08 00:00:00+00:00,24.7846326424741
2013-04-09 00:00:00+00:00,31.0627696216809
2013-04-10 00:00:00+00:00,45.1492635086974
2013-04-11 00:00:00+00:00,35.1067313932545
2013-04-12 00:00:00+00:00,30.2428624285953
2013-04-13 00:00:00+00:00,24.4064980787784
2013-04-14 00:00:00+00:00,14.8538957394952
2013-04-15 00:00:00+00:00,19.2458131972011
2013-04-16 00:00:00+00:00,26.1103119167848
2013-04-17 00:00:00+00:00,30.4094623012699
2013-04-18 00:00:00+00:00,125.702488048554
2013-04-19 00:00:00+00:00,31.4927705279784
2013-04-20 00:00:00+00:00,22.7179145601609
2013-04-21 00:00:00+00:00,22.2208479695373
2013-04-22 00:00:00+00:00,34.9884021435094
2013-04-23 00:00:00+00:00,25.6249292810239
2013-04-24 00:00:00+00:00,33.3058435754476
2013-04-25 00:00:00+00:00,26.172080627308
2013-04-26 00:00:00+00:00,21.3303338563804
2013-04-27 00:00:00+00:00,18.1934023245421
2013-04-28 00:00:00+00:00,13.7884055971028
2013-04-29 00:00:00+00:00,36.532771141704
2013-04-30 00:00:00+00:00,21.0658141108386
2013-05-01 00:00:00+00:00,24.4110846286497
2013-05-02 00:00:00+00:00,16.3469849176776
2013-05-03 00:00:00+00:00,15.7159930787515
2013-05-04 00:00:00+00:00,9.99296809114873
2013-05-05 00:00:00+00:00,12.6382136628194
2013-05-06 00:00:00+00:00,16.0642996587483
2013-05-07 00:00:00+00:00,17.1405307756878
2013-05-08 00:00:00+00:00,16.4680900672238
2013-05-09 00:00:00+00:00,10.3772879360761
2013-05-10 00:00:00+00:00,13.4519694618504
2013-05-11 00:00:00+00:00,9.15751235746022
2013-05-12 00:00:00+00:00,8.55515060183876
2013-05-13 00:00:00+00:00,18.3756980143791
2013-05-14 00:00:00+00:00,11.7682729582431
2013-05-15 00:00:00+00:00,11.7008499619159
2013-05-16 00:00:00+00:00,11.7961821176498
2013-05-17 00:00:00+00:00,14.5016279009111
2013-05-18 00:00:00+00:00,14.2981301398644
2013-05-19 00:00:00+00:00,8.80319712920528
2013-05-20 00:00:00+00:00,11.0366281919146
2013-05-21 00:00:00+00:00,12.4679117344467
2013-05-22 00:00:00+00:00,14.163000546906
2013-05-23 00:00:00+00:00,11.8752577943765
2013-05-24 00:00:00+00:00,13.6780914963147
2013-05-25 00:00:00+00:00,14.310613249263
2013-05-26 00:00:00+00:00,9.48227277204708
2013-05-27 00:00:00+00:00,12.5928927268355
2013-05-28 00:00:00+00:00,12.3291351916452
2013-05-29 00:00:00+00:00,14.3811874422536
2013-05-30 00:00:00+00:00,10.9187438380442
2013-05-31 00:00:00+00:00,12.4457314240199
2013-06-01 00:00:00+00:00,8.8767265651669
2013-06-02 00:00:00+00:00,8.58027480549132
2013-06-03 00:00:00+00:00,13.9246932686386
2013-06-04 00:00:00+00:00,11.4311708669703
2013-06-05 00:00:00+00:00,12.0029664455201
2013-06-06 00:00:00+00:00,13.7606665148823
2013-06-07 00:00:00+00:00,12.9563323989608
2013-06-08 00:00:00+00:00,8.21173845743052
2013-06-09 00:00:00+00:00,15.1460096808833
2013-06-10 00:00:00+00:00,10.8455060072745
2013-06-11 00:00:00+00:00,11.9998711312348
2013-06-12 00:00:00+00:00,12.1853936727718
2013-06-13 00:00:00+00:00,14.0178593208384
2013-06-14 00:00:00+00:00,14.3612751949453
2013-06-15 00:00:00+00:00,11.5284490667236
2013-06-16 00:00:00+00:00,12.0620405173537
2013-06-17 00:00:00+00:00,12.5591316420884
2013-06-18 00:00:00+00:00,13.943465879959
2013-06-19 00:00:00+00:00,12.3503228285085
2013-06-20 00:00:00+00:00,13.8402262000831
2013-06-21 00:00:00+00:00,15.1208633798463
2013-06-22 00:00:00+00:00,9.69361852945393
2013-06-23 00:00:00+00:00,8.76906674908249
2013-06-24 00:00:00+00:00,13.7490384383727
2013-06-25 00:00:00+00:00,16.0399729153548
2013-06-26 00:00:00+00:00,13.7015291588526
2013-06-27 00:00:00+00:00,12.1990269272439
2013-06-28 00:00:00+00:00,13.2766941744456
2013-06-29 00:00:00+00:00,14.5232042874626
2013-06-30 00:00:00+00:00,13.3264826253811
2013-07-01 00:00:00+00:00,22.1958969050166
2013-07-02 00:00:00+00:00,18.5320655109854
2013-07-03 00:00:00+00:00,22.9958053400595
2013-07-04 00:00:00+00:00,24.2204271180651
2013-07-05 00:00:00+00:00,29.0326130139229
2013-07-06 00:00:00+00:00,20.9697582201762
2013-07-07 00:00:00+00:00,21.1870137890651
2013-07-08 00:00:00+00:00,21.118191722515
2013-07-09 00:00:00+00:00,28.4459906292143
2013-07-10 00:00:00+00:00,27.6686640372643
2013-07-11 00:00:00+00:00,24.3664277958031
2013-07-12 00:00:00+00:00,21.1538621075298
2013-07-13 00:00:00+00:00,23.0888693413668
2013-07-14 00:00:00+00:00,16.6264956414538
2013-07-15 00:00:00+00:00,19.095061311863
2013-07-16 00:00:00+00:00,24.147137030387
2013-07-17 00:00:00+00:00,26.6022999646616
2013-07-18 00:00:00+00:00,24.4296009446859
2013-07-19 00:00:00+00:00,22.2787370668247
2013-07-20 00:00:00+00:00,14.657162838325
2013-07-21 00:00:00+00:00,13.948238777832
2013-07-22 00:00:00+00:00,22.5844557182473
2013-07-23 00:00:00+00:00,26.3493488903433
2013-07-24 00:00:00+00:00,21.412137343487
2013-07-25 00:00:00+00:00,19.0703558504721
2013-07-26 00:00:00+00:00,21.075860339514
2013-07-27 00:00:00+00:00,12.4499028491575
2013-07-28 00:00:00+00:00,16.5530242274977
2013-07-29 00:00:00+00:00,17.8549432790047
2013-07-30 00:00:00+00:00,23.897040278098
2013-07-31 00:00:00+00:00,17.4112845642152
2013-08-01 00:00:00+00:00,22.5292661582454
2013-08-02 00:00:00+00:00,17.6471669812976
2013-08-03 00:00:00+00:00,14.7552382556111
2013-08-04 00:00:00+00:00,11.835055121784
2013-08-05 00:00:00+00:00,16.6675806727966
2013-08-06 00:00:00+00:00,13.9539203722736
2013-08-07 00:00:00+00:00,14.084865233547
2013-08-08 00:00:00+00:00,12.4577725947226
2013-08-09 00:00:00+00:00,12.4668313766696
2013-08-10 00:00:00+00:00,9.94027770042174
2013-08-11 00:00:00+00:00,11.1009104923091
2013-08-12 00:00:00+00:00,16.8351888255566
2013-08-13 00:00:00+00:00,24.5189082560153
2013-08-14 00:00:00+00:00,25.9778343366055
2013-08-15 00:00:00+00:00,14.0998852581818
2013-08-16 00:00:00+00:00,15.0714556352997
2013-08-17 00:00:00+00:00,17.7709914953202
2013-08-18 00:00:00+00:00,13.9283488838845
2013-08-19 00:00:00+00:00,15.6125134738669
2013-08-20 00:00:00+00:00,15.3469817775893
2013-08-21 00:00:00+00:00,21.0608626577466
2013-08-22 00:00:00+00:00,12.2846102630015
2013-08-23 00:00:00+00:00,14.9365623305547
2013-08-24 00:00:00+00:00,10.9101205328048
2013-08-25 00:00:00+00:00,12.4582078896283
2013-08-26 00:00:00+00:00,12.5788364556047
2013-08-27 00:00:00+00:00,14.6091248561125
2013-08-28 00:00:00+00:00,12.0730215003839
2013-08-29 00:00:00+00:00,44.8004287285246
2013-08-30 00:00:00+00:00,13.2452870755978
2013-08-31 00:00:00+00:00,18.4662862848037
2013-09-01 00:00:00+00:00,17.6345853360933
2013-09-02 00:00:00+00:00,15.8370691278599
2013-09-03 00:00:00+00:00,18.1820644638678
2013-09-04 00:00:00+00:00,17.1931356368205
2013-09-05 00:00:00+00:00,14.5783891052793
2013-09-06 00:00:00+00:00,11.4881598042814
2013-09-07 00:00:00+00:00,12.0782762213003
2013-09-08 00:00:00+00:00,8.51527612544315
2013-09-09 00:00:00+00:00,17.845966376891
2013-09-10 00:00:00+00:00,12.0654453919745
2013-09-11 00:00:00+00:00,16.8672309535262
2013-09-12 00:00:00+00:00,13.396293825438
2013-09-13 00:00:00+00:00,14.5444073935948
2013-09-14 00:00:00+00:00,13.0739708778654
2013-09-15 00:00:00+00:00,7.45835564816401
2013-09-16 00:00:00+00:00,13.0360860268119
2013-09-17 00:00:00+00:00,9.1929010382688
2013-09-18 00:00:00+00:00,13.2938389758517
2013-09-19 00:00:00+00:00,13.9042689368311
2013-09-20 00:00:00+00:00,12.4040209379844
2013-09-21 00:00:00+00:00,8.55154099923564
2013-09-22 00:00:00+00:00,9.66702352562001
2013-09-23 00:00:00+00:00,15.2916571062951
2013-09-24 00:00:00+00:00,15.1289067830649
2013-09-25 00:00:00+00:00,15.1283541954787
2013-09-26 00:00:00+00:00,12.9215072546029
2013-09-27 00:00:00+00:00,14.6673704963728
2013-09-28 00:00:00+00:00,12.4750987692132
2013-09-29 00:00:00+00:00,13.40743141603
2013-09-30 00:00:00+00:00,17.506294231643
2013-10-01 00:00:00+00:00,19.0117190154532
2013-10-02 00:00:00+00:00,19.1388461208349
2013-10-03 00:00:00+00:00,15.5347620620223
2013-10-04 00:00:00+00:00,15.4105277806362
2013-10-05 00:00:00+00:00,9.79331296222781
2013-10-06 00:00:00+00:00,9.71742850279335
2013-10-07 00:00:00+00:00,15.4235183437631
2013-10-08 00:00:00+00:00,15.9270798357962
2013-10-09 00:00:00+00:00,17.8274485261994
2013-10-10 00:00:00+00:00,13.2085086075505
2013-10-11 00:00:00+00:00,15.9440788344797
2013-10-12 00:00:00+00:00,14.0585040066489
2013-10-13 00:00:00+00:00,13.8418434439782
2013-10-14 00:00:00+00:00,15.9874051556472
2013-10-15 00:00:00+00:00,16.5202852492495
2013-10-16 00:00:00+00:00,20.1012948125424
2013-10-17 00:00:00+00:00,18.0536412693272
2013-10-18 00:00:00+00:00,15.684417210245
2013-10-19 00:00:00+00:00,18.1842083531335
2013-10-20 00:00:00+00:00,14.5829105352656
2013-10-21 00:00:00+00:00,17.4947644361831
2013-10-22 00:00:00+00:00,18.5401358666607
2013-10-23 00:00:00+00:00,19.6967508787452
