Time,utxo-value-spent-total-btc-24h
2012-07-09 00:00:00+00:00,2124553.22736048
2012-07-10 00:00:00+00:00,2163380.38452155
2012-07-11 00:00:00+00:00,1148339.09145928
2012-07-12 00:00:00+00:00,1385725.54039003
2012-07-13 00:00:00+00:00,2471142.88355531
2012-07-14 00:00:00+00:00,2465938.41110959
2012-07-15 00:00:00+00:00,1356199.77022155
2012-07-16 00:00:00+00:00,2103124.77342534
2012-07-17 00:00:00+00:00,2524195.22757513
2012-07-18 00:00:00+00:00,1591905.3240574
2012-07-19 00:00:00+00:00,1221382.22564948
2012-07-20 00:00:00+00:00,1639922.17888846
2012-07-21 00:00:00+00:00,2373709.94544703
2012-07-22 00:00:00+00:00,1708386.99216439
2012-07-23 00:00:00+00:00,2162984.04471182
2012-07-24 00:00:00+00:00,1742187.9398961
2012-07-25 00:00:00+00:00,1016844.92857084
2012-07-26 00:00:00+00:00,2310066.04673192
2012-07-27 00:00:00+00:00,2171846.83497966
2012-07-28 00:00:00+00:00,1734532.23170634
2012-07-29 00:00:00+00:00,1101512.68302587
2012-07-30 00:00:00+00:00,970601.96876873
2012-07-31 00:00:00+00:00,2967858.70458371
2012-08-01 00:00:00+00:00,2266095.16498478
2012-08-02 00:00:00+00:00,1784203.02306516
2012-08-03 00:00:00+00:00,1423140.18724971
2012-08-04 00:00:00+00:00,1405594.37371065
2012-08-05 00:00:00+00:00,1968785.42858808
2012-08-06 00:00:00+00:00,1988321.80570204
2012-08-07 00:00:00+00:00,1954714.29786961
2012-08-08 00:00:00+00:00,1655588.80362216
2012-08-09 00:00:00+00:00,1444700.81050878
2012-08-10 00:00:00+00:00,1673186.29078411
2012-08-11 00:00:00+00:00,1567241.26575243
2012-08-12 00:00:00+00:00,1609002.23376342
2012-08-13 00:00:00+00:00,1873743.97542387
2012-08-14 00:00:00+00:00,1511103.17313662
2012-08-15 00:00:00+00:00,1781335.96120369
2012-08-16 00:00:00+00:00,2068011.64559994
2012-08-17 00:00:00+00:00,2774003.16797827
2012-08-18 00:00:00+00:00,2147185.3896763
2012-08-19 00:00:00+00:00,5922068.24088053
2012-08-20 00:00:00+00:00,9586204.59087627
2012-08-21 00:00:00+00:00,5472948.72991163
2012-08-22 00:00:00+00:00,7748304.55729526
2012-08-23 00:00:00+00:00,7630565.71806488
2012-08-24 00:00:00+00:00,11056706.0212283
2012-08-25 00:00:00+00:00,4393637.45379193
2012-08-26 00:00:00+00:00,3322648.20829218
2012-08-27 00:00:00+00:00,6309832.6279572
2012-08-28 00:00:00+00:00,6788972.21413393
2012-08-29 00:00:00+00:00,14693923.7941651
2012-08-30 00:00:00+00:00,11577410.8374503
2012-08-31 00:00:00+00:00,8975904.49259762
2012-09-01 00:00:00+00:00,8738845.34013101
2012-09-02 00:00:00+00:00,5959922.59487703
2012-09-03 00:00:00+00:00,3706171.95900237
2012-09-04 00:00:00+00:00,6477145.36840481
2012-09-05 00:00:00+00:00,9268781.79504851
2012-09-06 00:00:00+00:00,21868967.2724419
2012-09-07 00:00:00+00:00,18403425.0821506
2012-09-08 00:00:00+00:00,7577032.22714519
2012-09-09 00:00:00+00:00,3891482.33960635
2012-09-10 00:00:00+00:00,18878369.6342956
2012-09-11 00:00:00+00:00,20221353.9780598
2012-09-12 00:00:00+00:00,10839693.6758822
2012-09-13 00:00:00+00:00,22548039.9633938
2012-09-14 00:00:00+00:00,18023317.2989618
2012-09-15 00:00:00+00:00,6916487.50288295
2012-09-16 00:00:00+00:00,14000320.5829883
2012-09-17 00:00:00+00:00,13052601.1668779
2012-09-18 00:00:00+00:00,12976113.3331379
2012-09-19 00:00:00+00:00,31318816.3731802
2012-09-20 00:00:00+00:00,15900806.7865326
2012-09-21 00:00:00+00:00,25894034.2934812
2012-09-22 00:00:00+00:00,14866202.144339
2012-09-23 00:00:00+00:00,7808718.25846502
2012-09-24 00:00:00+00:00,8109398.82714502
2012-09-25 00:00:00+00:00,1770469.04686031
2012-09-26 00:00:00+00:00,1730748.15454293
2012-09-27 00:00:00+00:00,1371052.89735693
2012-09-28 00:00:00+00:00,2590331.54346788
2012-09-29 00:00:00+00:00,1294216.35849109
2012-09-30 00:00:00+00:00,1432079.626904
2012-10-01 00:00:00+00:00,1618526.23660309
2012-10-02 00:00:00+00:00,1999435.60108556
2012-10-03 00:00:00+00:00,1252985.63462973
2012-10-04 00:00:00+00:00,1189212.55084416
2012-10-05 00:00:00+00:00,2628713.82825814
2012-10-06 00:00:00+00:00,1970036.45727331
2012-10-07 00:00:00+00:00,1780846.36611432
2012-10-08 00:00:00+00:00,1767635.42893356
2012-10-09 00:00:00+00:00,1357113.98101484
2012-10-10 00:00:00+00:00,871699.4437025
2012-10-11 00:00:00+00:00,1239401.99943081
2012-10-12 00:00:00+00:00,2605363.63678589
2012-10-13 00:00:00+00:00,2704067.03967123
2012-10-14 00:00:00+00:00,1380297.67071741
2012-10-15 00:00:00+00:00,856234.72421044
2012-10-16 00:00:00+00:00,2741240.45187224
2012-10-17 00:00:00+00:00,3327667.15814638
2012-10-18 00:00:00+00:00,3390076.99333711
2012-10-19 00:00:00+00:00,2686091.96944579
2012-10-20 00:00:00+00:00,2687842.2575282
2012-10-21 00:00:00+00:00,2346674.07509178
2012-10-22 00:00:00+00:00,2259803.18690005
2012-10-23 00:00:00+00:00,2601040.36686628
2012-10-24 00:00:00+00:00,1896493.64145227
2012-10-25 00:00:00+00:00,1455712.32845675
2012-10-26 00:00:00+00:00,1029774.25527036
2012-10-27 00:00:00+00:00,1677845.09647329
2012-10-28 00:00:00+00:00,933582.04056051
2012-10-29 00:00:00+00:00,1007591.50277461
2012-10-30 00:00:00+00:00,4162979.20442759
2012-10-31 00:00:00+00:00,3779817.53919842
2012-11-01 00:00:00+00:00,2608667.5049297
2012-11-02 00:00:00+00:00,871288.8597578
2012-11-03 00:00:00+00:00,1905420.78196469
2012-11-04 00:00:00+00:00,2239682.7904321
2012-11-05 00:00:00+00:00,2294743.58958255
2012-11-06 00:00:00+00:00,1889183.05898807
2012-11-07 00:00:00+00:00,1846471.08802637
2012-11-08 00:00:00+00:00,1322285.17617834
2012-11-09 00:00:00+00:00,864309.5124833
2012-11-10 00:00:00+00:00,431420.17761094
2012-11-11 00:00:00+00:00,416142.02054404
2012-11-12 00:00:00+00:00,478975.04480774
2012-11-13 00:00:00+00:00,847362.51673726
2012-11-14 00:00:00+00:00,1292693.87789714
2012-11-15 00:00:00+00:00,2654289.93011646
2012-11-16 00:00:00+00:00,3697250.18719605
2012-11-17 00:00:00+00:00,2641679.67083084
2012-11-18 00:00:00+00:00,2056701.39020862
2012-11-19 00:00:00+00:00,1384264.73968091
2012-11-20 00:00:00+00:00,1565440.85715218
2012-11-21 00:00:00+00:00,919096.98992395
2012-11-22 00:00:00+00:00,1435237.42541679
2012-11-23 00:00:00+00:00,1131898.66387892
2012-11-24 00:00:00+00:00,1171466.92228394
2012-11-25 00:00:00+00:00,803154.88274146
2012-11-26 00:00:00+00:00,1126912.01787243
2012-11-27 00:00:00+00:00,1423690.11406301
2012-11-28 00:00:00+00:00,1884143.83720604
2012-11-29 00:00:00+00:00,1206680.35759083
2012-11-30 00:00:00+00:00,786527.19301186
2012-12-01 00:00:00+00:00,624351.65383422
2012-12-02 00:00:00+00:00,1008495.13393342
2012-12-03 00:00:00+00:00,1728567.63418312
2012-12-04 00:00:00+00:00,2486358.49824505
2012-12-05 00:00:00+00:00,2818604.36838257
2012-12-06 00:00:00+00:00,3255872.24785023
2012-12-07 00:00:00+00:00,2079965.92837668
2012-12-08 00:00:00+00:00,1004819.91890941
2012-12-09 00:00:00+00:00,1403553.82278512
2012-12-10 00:00:00+00:00,1033876.3554315
2012-12-11 00:00:00+00:00,1610411.87358673
2012-12-12 00:00:00+00:00,3560949.86566575
2012-12-13 00:00:00+00:00,3835742.04932054
2012-12-14 00:00:00+00:00,2925760.72791803
2012-12-15 00:00:00+00:00,1654465.64005873
2012-12-16 00:00:00+00:00,1779741.03983898
2012-12-17 00:00:00+00:00,1797485.93823044
2012-12-18 00:00:00+00:00,2369848.19565816
2012-12-19 00:00:00+00:00,1133725.06654353
2012-12-20 00:00:00+00:00,933110.43220365
2012-12-21 00:00:00+00:00,1661757.96652916
2012-12-22 00:00:00+00:00,1399078.98066455
2012-12-23 00:00:00+00:00,866380.56856957
2012-12-24 00:00:00+00:00,1062671.68862088
2012-12-25 00:00:00+00:00,601704.03036744
2012-12-26 00:00:00+00:00,628551.3977737
2012-12-27 00:00:00+00:00,810643.8785453
2012-12-28 00:00:00+00:00,1072387.31320944
2012-12-29 00:00:00+00:00,990491.68800133
2012-12-30 00:00:00+00:00,760458.94440309
2012-12-31 00:00:00+00:00,1366035.74342578
2013-01-01 00:00:00+00:00,1487928.9495664
2013-01-02 00:00:00+00:00,1943471.24372465
2013-01-03 00:00:00+00:00,1737992.55738438
2013-01-04 00:00:00+00:00,2324711.90768065
2013-01-05 00:00:00+00:00,2096824.70035093
2013-01-06 00:00:00+00:00,1097607.44013927
2013-01-07 00:00:00+00:00,1488437.9401187
2013-01-08 00:00:00+00:00,2144623.02043461
2013-01-09 00:00:00+00:00,1716960.14944035
2013-01-10 00:00:00+00:00,1331436.59288407
2013-01-11 00:00:00+00:00,1329417.54465888
2013-01-12 00:00:00+00:00,977470.6654974
2013-01-13 00:00:00+00:00,882786.6146161
2013-01-14 00:00:00+00:00,1115772.55423721
2013-01-15 00:00:00+00:00,2089785.83630792
2013-01-16 00:00:00+00:00,2231763.3667721
2013-01-17 00:00:00+00:00,1826151.93949623
2013-01-18 00:00:00+00:00,1652076.04362144
2013-01-19 00:00:00+00:00,1538864.33095012
2013-01-20 00:00:00+00:00,1196380.76401624
2013-01-21 00:00:00+00:00,1149451.45953474
2013-01-22 00:00:00+00:00,1460097.92257976
2013-01-23 00:00:00+00:00,2410214.58521704
2013-01-24 00:00:00+00:00,1613049.9598276
2013-01-25 00:00:00+00:00,1560922.83096358
2013-01-26 00:00:00+00:00,1340271.74862866
2013-01-27 00:00:00+00:00,1468039.59188115
2013-01-28 00:00:00+00:00,1686674.01813678
2013-01-29 00:00:00+00:00,2422749.95013017
2013-01-30 00:00:00+00:00,2688246.86080497
2013-01-31 00:00:00+00:00,1584572.75730358
2013-02-01 00:00:00+00:00,1810001.66838239
2013-02-02 00:00:00+00:00,1350195.5849964
2013-02-03 00:00:00+00:00,1384511.48141091
2013-02-04 00:00:00+00:00,2008436.7597782
2013-02-05 00:00:00+00:00,2002134.53381134
2013-02-06 00:00:00+00:00,1856953.34450803
2013-02-07 00:00:00+00:00,1724867.48698849
2013-02-08 00:00:00+00:00,2185944.72664759
2013-02-09 00:00:00+00:00,1812709.60411692
2013-02-10 00:00:00+00:00,1366544.59079469
2013-02-11 00:00:00+00:00,1324265.58365567
2013-02-12 00:00:00+00:00,1270376.4598299
2013-02-13 00:00:00+00:00,1216779.83956891
2013-02-14 00:00:00+00:00,1498590.26186876
2013-02-15 00:00:00+00:00,1280960.34232495
2013-02-16 00:00:00+00:00,1263481.33584848
2013-02-17 00:00:00+00:00,1140811.76165345
2013-02-18 00:00:00+00:00,1232796.97022702
2013-02-19 00:00:00+00:00,1452430.9625389
2013-02-20 00:00:00+00:00,1196006.6792605
2013-02-21 00:00:00+00:00,1045731.20305191
2013-02-22 00:00:00+00:00,1574471.33242778
2013-02-23 00:00:00+00:00,1279583.58685934
2013-02-24 00:00:00+00:00,1703585.58322067
2013-02-25 00:00:00+00:00,1864707.17348062
2013-02-26 00:00:00+00:00,1629013.91439028
2013-02-27 00:00:00+00:00,1532348.62118685
2013-02-28 00:00:00+00:00,1481657.84131106
2013-03-01 00:00:00+00:00,1644057.64040174
2013-03-02 00:00:00+00:00,1492580.83979439
2013-03-03 00:00:00+00:00,930088.47281153
2013-03-04 00:00:00+00:00,974567.04703043
2013-03-05 00:00:00+00:00,1935341.93461514
2013-03-06 00:00:00+00:00,2320045.56609877
2013-03-07 00:00:00+00:00,1655536.99010129
2013-03-08 00:00:00+00:00,1205131.4149785
2013-03-09 00:00:00+00:00,1019932.1787966
2013-03-10 00:00:00+00:00,1237158.73357697
2013-03-11 00:00:00+00:00,1003394.52407765
2013-03-12 00:00:00+00:00,1488564.38420609
2013-03-13 00:00:00+00:00,1502040.84366921
2013-03-14 00:00:00+00:00,1184509.01285729
2013-03-15 00:00:00+00:00,5342119.92704015
2013-03-16 00:00:00+00:00,2303468.52784687
2013-03-17 00:00:00+00:00,896012.47858146
2013-03-18 00:00:00+00:00,3766101.66442027
2013-03-19 00:00:00+00:00,1940457.41755042
2013-03-20 00:00:00+00:00,1882935.0754919
2013-03-21 00:00:00+00:00,2036435.32310167
2013-03-22 00:00:00+00:00,1514360.0914457
2013-03-23 00:00:00+00:00,1433022.32985638
2013-03-24 00:00:00+00:00,990912.74768031
2013-03-25 00:00:00+00:00,1541397.61120329
2013-03-26 00:00:00+00:00,1845089.3870635
2013-03-27 00:00:00+00:00,2734830.10623037
2013-03-28 00:00:00+00:00,1822125.75781846
2013-03-29 00:00:00+00:00,1456097.79490212
2013-03-30 00:00:00+00:00,1818855.65779329
2013-03-31 00:00:00+00:00,1536712.81770472
2013-04-01 00:00:00+00:00,1444116.35097195
2013-04-02 00:00:00+00:00,2583994.04828824
2013-04-03 00:00:00+00:00,2366949.93208481
2013-04-04 00:00:00+00:00,2288817.71146302
2013-04-05 00:00:00+00:00,2058507.64162516
2013-04-06 00:00:00+00:00,1329187.4873776
2013-04-07 00:00:00+00:00,1085489.66350991
2013-04-08 00:00:00+00:00,1524920.79372436
2013-04-09 00:00:00+00:00,2075135.47011066
2013-04-10 00:00:00+00:00,2875621.26020044
2013-04-11 00:00:00+00:00,2395992.46603325
2013-04-12 00:00:00+00:00,1769778.00022629
2013-04-13 00:00:00+00:00,1302126.94481231
2013-04-14 00:00:00+00:00,821741.18263167
2013-04-15 00:00:00+00:00,1045737.79441594
2013-04-16 00:00:00+00:00,1765318.00004366
2013-04-17 00:00:00+00:00,1719280.43593957
2013-04-18 00:00:00+00:00,5843196.99114988
2013-04-19 00:00:00+00:00,1870442.48113592
2013-04-20 00:00:00+00:00,1093868.37236749
2013-04-21 00:00:00+00:00,978816.82537996
2013-04-22 00:00:00+00:00,1645935.89058341
2013-04-23 00:00:00+00:00,1575994.38896498
2013-04-24 00:00:00+00:00,2160312.81202119
2013-04-25 00:00:00+00:00,1633041.36884746
2013-04-26 00:00:00+00:00,1175192.68214966
2013-04-27 00:00:00+00:00,804587.65652641
2013-04-28 00:00:00+00:00,575036.88215219
2013-04-29 00:00:00+00:00,1885209.7805681
2013-04-30 00:00:00+00:00,999618.62821072
2013-05-01 00:00:00+00:00,1346946.89140789
2013-05-02 00:00:00+00:00,903959.08502689
2013-05-03 00:00:00+00:00,805883.00395768
2013-05-04 00:00:00+00:00,500713.3551806
2013-05-05 00:00:00+00:00,634057.82988894
2013-05-06 00:00:00+00:00,854256.01516437
2013-05-07 00:00:00+00:00,969635.11901848
2013-05-08 00:00:00+00:00,827968.76268093
2013-05-09 00:00:00+00:00,691297.03847604
2013-05-10 00:00:00+00:00,910883.67662371
2013-05-11 00:00:00+00:00,670574.75254437
2013-05-12 00:00:00+00:00,558365.70280105
2013-05-13 00:00:00+00:00,1117741.96565821
2013-05-14 00:00:00+00:00,780482.17756206
2013-05-15 00:00:00+00:00,749265.90759724
2013-05-16 00:00:00+00:00,719762.43963563
2013-05-17 00:00:00+00:00,849415.74993436
2013-05-18 00:00:00+00:00,744486.00918305
2013-05-19 00:00:00+00:00,419642.73131068
2013-05-20 00:00:00+00:00,537438.95540007
2013-05-21 00:00:00+00:00,670707.9495352
2013-05-22 00:00:00+00:00,734174.85908402
2013-05-23 00:00:00+00:00,707999.95497666
2013-05-24 00:00:00+00:00,755516.68136371
2013-05-25 00:00:00+00:00,731534.27249557
2013-05-26 00:00:00+00:00,384623.03030116
2013-05-27 00:00:00+00:00,662208.37383459
2013-05-28 00:00:00+00:00,701730.5312963
2013-05-29 00:00:00+00:00,789464.29455616
2013-05-30 00:00:00+00:00,625112.8097473
2013-05-31 00:00:00+00:00,674242.77825816
2013-06-01 00:00:00+00:00,480254.40437215
2013-06-02 00:00:00+00:00,426900.33858134
2013-06-03 00:00:00+00:00,775121.23647821
2013-06-04 00:00:00+00:00,656306.30104075
2013-06-05 00:00:00+00:00,676739.36436182
2013-06-06 00:00:00+00:00,749405.87858103
2013-06-07 00:00:00+00:00,674118.26756777
2013-06-08 00:00:00+00:00,394513.35574934
2013-06-09 00:00:00+00:00,671186.03028593
2013-06-10 00:00:00+00:00,486195.12994933
2013-06-11 00:00:00+00:00,593837.29085551
2013-06-12 00:00:00+00:00,556963.78004472
2013-06-13 00:00:00+00:00,602906.9546027
2013-06-14 00:00:00+00:00,717985.19017262
2013-06-15 00:00:00+00:00,411056.81084536
2013-06-16 00:00:00+00:00,516057.4418572
2013-06-17 00:00:00+00:00,575219.96411583
2013-06-18 00:00:00+00:00,639722.15566893
2013-06-19 00:00:00+00:00,579205.79761711
2013-06-20 00:00:00+00:00,724757.97476081
2013-06-21 00:00:00+00:00,708591.5281908
2013-06-22 00:00:00+00:00,430626.73211883
2013-06-23 00:00:00+00:00,336256.45436493
2013-06-24 00:00:00+00:00,606303.04229761
2013-06-25 00:00:00+00:00,713363.47123087
2013-06-26 00:00:00+00:00,622815.90033107
2013-06-27 00:00:00+00:00,560710.2213749
2013-06-28 00:00:00+00:00,655691.0797393
2013-06-29 00:00:00+00:00,528320.46654116
2013-06-30 00:00:00+00:00,410484.76170303
2013-07-01 00:00:00+00:00,865020.426626
2013-07-02 00:00:00+00:00,731996.57437172
2013-07-03 00:00:00+00:00,812860.90623676
2013-07-04 00:00:00+00:00,850814.27471154
2013-07-05 00:00:00+00:00,1069913.29069853
2013-07-06 00:00:00+00:00,695911.23953932
2013-07-07 00:00:00+00:00,639230.62695867
2013-07-08 00:00:00+00:00,832870.93076807
2013-07-09 00:00:00+00:00,1156278.93136742
2013-07-10 00:00:00+00:00,1080294.04960412
2013-07-11 00:00:00+00:00,1054126.98655273
2013-07-12 00:00:00+00:00,1017658.46964031
2013-07-13 00:00:00+00:00,873093.02426651
2013-07-14 00:00:00+00:00,577976.54718181
2013-07-15 00:00:00+00:00,698710.62608713
2013-07-16 00:00:00+00:00,947279.76854342
2013-07-17 00:00:00+00:00,1076336.13767809
2013-07-18 00:00:00+00:00,1001870.89493841
2013-07-19 00:00:00+00:00,815155.5514326
2013-07-20 00:00:00+00:00,491272.44695365
2013-07-21 00:00:00+00:00,491797.61056229
2013-07-22 00:00:00+00:00,899210.2894468
2013-07-23 00:00:00+00:00,1008964.36703893
2013-07-24 00:00:00+00:00,903670.64023124
2013-07-25 00:00:00+00:00,808311.74657074
2013-07-26 00:00:00+00:00,784232.0111667
2013-07-27 00:00:00+00:00,457080.52506848
2013-07-28 00:00:00+00:00,614703.82383821
2013-07-29 00:00:00+00:00,743403.11950396
2013-07-30 00:00:00+00:00,1002183.94807157
2013-07-31 00:00:00+00:00,859017.55968201
2013-08-01 00:00:00+00:00,1142880.42498187
2013-08-02 00:00:00+00:00,908664.11090763
2013-08-03 00:00:00+00:00,672511.17403337
2013-08-04 00:00:00+00:00,506181.31129367
2013-08-05 00:00:00+00:00,846940.95787912
2013-08-06 00:00:00+00:00,756051.13250651
2013-08-07 00:00:00+00:00,808784.51731453
2013-08-08 00:00:00+00:00,720320.14820294
2013-08-09 00:00:00+00:00,616690.76822911
2013-08-10 00:00:00+00:00,511804.84332389
2013-08-11 00:00:00+00:00,424154.22934163
2013-08-12 00:00:00+00:00,841986.8341265
2013-08-13 00:00:00+00:00,1297006.43854274
2013-08-14 00:00:00+00:00,1337694.85326905
2013-08-15 00:00:00+00:00,817278.54958208
2013-08-16 00:00:00+00:00,1069381.79579286
2013-08-17 00:00:00+00:00,1001530.91829062
2013-08-18 00:00:00+00:00,782860.94068269
2013-08-19 00:00:00+00:00,1110676.01969808
2013-08-20 00:00:00+00:00,967477.21300128
2013-08-21 00:00:00+00:00,1270739.29731777
2013-08-22 00:00:00+00:00,818144.67662604
2013-08-23 00:00:00+00:00,821529.85849363
2013-08-24 00:00:00+00:00,563360.89376631
2013-08-25 00:00:00+00:00,551879.04702813
2013-08-26 00:00:00+00:00,703537.39288628
2013-08-27 00:00:00+00:00,906068.55172412
2013-08-28 00:00:00+00:00,779803.76024091
2013-08-29 00:00:00+00:00,2634426.65022077
2013-08-30 00:00:00+00:00,826523.33488312
2013-08-31 00:00:00+00:00,873154.1739754
2013-09-01 00:00:00+00:00,817864.11545946
2013-09-02 00:00:00+00:00,808545.6209656
2013-09-03 00:00:00+00:00,944934.94032159
2013-09-04 00:00:00+00:00,908099.71338502
2013-09-05 00:00:00+00:00,882768.6611421
2013-09-06 00:00:00+00:00,696962.70539066
2013-09-07 00:00:00+00:00,625944.92945768
2013-09-08 00:00:00+00:00,394240.85045693
2013-09-09 00:00:00+00:00,1025691.75658513
2013-09-10 00:00:00+00:00,640604.15046231
2013-09-11 00:00:00+00:00,826685.54403533
2013-09-12 00:00:00+00:00,697803.10109851
2013-09-13 00:00:00+00:00,649137.86521235
2013-09-14 00:00:00+00:00,566672.28329393
2013-09-15 00:00:00+00:00,398982.54815521
2013-09-16 00:00:00+00:00,674410.96673991
2013-09-17 00:00:00+00:00,623140.18539857
2013-09-18 00:00:00+00:00,802869.26975309
2013-09-19 00:00:00+00:00,829133.78123293
2013-09-20 00:00:00+00:00,729309.01587582
2013-09-21 00:00:00+00:00,447349.31344503
2013-09-22 00:00:00+00:00,490144.38307075
2013-09-23 00:00:00+00:00,995801.60133624
2013-09-24 00:00:00+00:00,943771.8653525
2013-09-25 00:00:00+00:00,822136.08765588
2013-09-26 00:00:00+00:00,741502.08081135
2013-09-27 00:00:00+00:00,685664.85160644
2013-09-28 00:00:00+00:00,529007.69920544
2013-09-29 00:00:00+00:00,549878.01529972
2013-09-30 00:00:00+00:00,822699.03666542
2013-10-01 00:00:00+00:00,1083402.93612211
2013-10-02 00:00:00+00:00,1182303.86445546
2013-10-03 00:00:00+00:00,922055.80085101
2013-10-04 00:00:00+00:00,797673.69072064
2013-10-05 00:00:00+00:00,443271.40709532
2013-10-06 00:00:00+00:00,414683.26642164
2013-10-07 00:00:00+00:00,684697.97994941
2013-10-08 00:00:00+00:00,716257.91211955
2013-10-09 00:00:00+00:00,900209.5609582
2013-10-10 00:00:00+00:00,748438.36409605
2013-10-11 00:00:00+00:00,824921.57661856
2013-10-12 00:00:00+00:00,692554.05513336
2013-10-13 00:00:00+00:00,707113.69297742
2013-10-14 00:00:00+00:00,914544.58641609
2013-10-15 00:00:00+00:00,918004.81325751
2013-10-16 00:00:00+00:00,1017494.33727762
2013-10-17 00:00:00+00:00,843195.72772647
2013-10-18 00:00:00+00:00,932774.96508764
2013-10-19 00:00:00+00:00,1001767.93202436
2013-10-20 00:00:00+00:00,717784.76074263
2013-10-21 00:00:00+00:00,1053922.27414245
2013-10-22 00:00:00+00:00,1201498.10464838
2013-10-23 00:00:00+00:00,1085198.87398026
2013-10-24 00:00:00+00:00,1023728.30278826
2013-10-25 00:00:00+00:00,2811593.47749548
2013-10-26 00:00:00+00:00,682215.46939462
2013-10-27 00:00:00+00:00,505328.64888496
2013-10-28 00:00:00+00:00,641338.46709905
2013-10-29 00:00:00+00:00,1682428.34703913
2013-10-30 00:00:00+00:00,712218.16009177
2013-10-31 00:00:00+00:00,679993.25298468
2013-11-01 00:00:00+00:00,631645.85321991
2013-11-02 00:00:00+00:00,644190.36489007
2013-11-03 00:00:00+00:00,589016.36349698
2013-11-04 00:00:00+00:00,969187.71460443
2013-11-05 00:00:00+00:00,1111171.37805373
2013-11-06 00:00:00+00:00,912566.17447346
2013-11-07 00:00:00+00:00,1208067.36430474
2013-11-08 00:00:00+00:00,1068181.00672896
2013-11-09 00:00:00+00:00,896692.50001574
2013-11-10 00:00:00+00:00,796984.56811759
2013-11-11 00:00:00+00:00,743604.48955386
2013-11-12 00:00:00+00:00,1104011.94013873
2013-11-13 00:00:00+00:00,1263283.08227683
2013-11-14 00:00:00+00:00,1150453.5940024
2013-11-15 00:00:00+00:00,2572319.35807959
2013-11-16 00:00:00+00:00,1486156.28339248
2013-11-17 00:00:00+00:00,1153558.92269626
2013-11-18 00:00:00+00:00,2120283.59639462
2013-11-19 00:00:00+00:00,2265109.47189089
2013-11-20 00:00:00+00:00,1686247.11982734
2013-11-21 00:00:00+00:00,2189220.79045371
2013-11-22 00:00:00+00:00,2388919.99735765
2013-11-23 00:00:00+00:00,1529073.42331163
2013-11-24 00:00:00+00:00,1514672.51146537
2013-11-25 00:00:00+00:00,1444945.80265993
2013-11-26 00:00:00+00:00,4024523.09525614
2013-11-27 00:00:00+00:00,3319541.0138239
2013-11-28 00:00:00+00:00,3414038.35385545
2013-11-29 00:00:00+00:00,2598604.47680345
2013-11-30 00:00:00+00:00,1862353.03376909
2013-12-01 00:00:00+00:00,1489582.36330327
2013-12-02 00:00:00+00:00,1420515.90497353
2013-12-03 00:00:00+00:00,1185034.16224284
2013-12-04 00:00:00+00:00,1344536.58234996
2013-12-05 00:00:00+00:00,1546218.12636039
2013-12-06 00:00:00+00:00,1158409.9891711
2013-12-07 00:00:00+00:00,2352870.2902005
2013-12-08 00:00:00+00:00,1214628.56891798
2013-12-09 00:00:00+00:00,1212313.74314945
2013-12-10 00:00:00+00:00,832732.2577056
2013-12-11 00:00:00+00:00,1109633.03415721
2013-12-12 00:00:00+00:00,910977.38521607
2013-12-13 00:00:00+00:00,910156.24302839
2013-12-14 00:00:00+00:00,615276.59435456
2013-12-15 00:00:00+00:00,458221.42936824
2013-12-16 00:00:00+00:00,2087788.08685136
2013-12-17 00:00:00+00:00,1581568.43811418
2013-12-18 00:00:00+00:00,1991845.80611571
2013-12-19 00:00:00+00:00,1358376.92505516
2013-12-20 00:00:00+00:00,935876.3078764
2013-12-21 00:00:00+00:00,973608.71922497
2013-12-22 00:00:00+00:00,916178.13949863
2013-12-23 00:00:00+00:00,717960.1937914
2013-12-24 00:00:00+00:00,882299.54996262
2013-12-25 00:00:00+00:00,874169.31375555
2013-12-26 00:00:00+00:00,615933.48358488
2013-12-27 00:00:00+00:00,601417.94495161
2013-12-28 00:00:00+00:00,610540.13532849
2013-12-29 00:00:00+00:00,833335.4318256
2013-12-30 00:00:00+00:00,810329.64256772
2013-12-31 00:00:00+00:00,503695.96411944
2014-01-01 00:00:00+00:00,533858.29208405
2014-01-02 00:00:00+00:00,705948.49271074
2014-01-03 00:00:00+00:00,893758.45737944
2014-01-04 00:00:00+00:00,631581.07557659
2014-01-05 00:00:00+00:00,929597.94384686
2014-01-06 00:00:00+00:00,993195.84904696
2014-01-07 00:00:00+00:00,920442.93332893
2014-01-08 00:00:00+00:00,794223.95488471
2014-01-09 00:00:00+00:00,592335.97757657
2014-01-10 00:00:00+00:00,564676.60949481
2014-01-11 00:00:00+00:00,419778.40182609
2014-01-12 00:00:00+00:00,416372.01466838
2014-01-13 00:00:00+00:00,525520.65716766
2014-01-14 00:00:00+00:00,744957.49994018
2014-01-15 00:00:00+00:00,601039.34324773
2014-01-16 00:00:00+00:00,600651.84818911
2014-01-17 00:00:00+00:00,422381.21767063
2014-01-18 00:00:00+00:00,353533.18006107
2014-01-19 00:00:00+00:00,562846.28780873
2014-01-20 00:00:00+00:00,779555.30257989
2014-01-21 00:00:00+00:00,617955.80791039
2014-01-22 00:00:00+00:00,488275.89637302
2014-01-23 00:00:00+00:00,508373.03151445
2014-01-24 00:00:00+00:00,743148.45749072
2014-01-25 00:00:00+00:00,459655.27367083
2014-01-26 00:00:00+00:00,395322.97836039
2014-01-27 00:00:00+00:00,902890.13009079
