Time,transaction-count-btc-24h
2012-12-07 00:00:00+00:00,32016
2012-12-08 00:00:00+00:00,33036
2012-12-09 00:00:00+00:00,31933
2012-12-10 00:00:00+00:00,36078
2012-12-11 00:00:00+00:00,36635
2012-12-12 00:00:00+00:00,36606
2012-12-13 00:00:00+00:00,42384
2012-12-14 00:00:00+00:00,38908
2012-12-15 00:00:00+00:00,32249
2012-12-16 00:00:00+00:00,35365
2012-12-17 00:00:00+00:00,40906
2012-12-18 00:00:00+00:00,49687
2012-12-19 00:00:00+00:00,44623
2012-12-20 00:00:00+00:00,35816
2012-12-21 00:00:00+00:00,44454
2012-12-22 00:00:00+00:00,51105
2012-12-23 00:00:00+00:00,36616
2012-12-24 00:00:00+00:00,35979
2012-12-25 00:00:00+00:00,28619
2012-12-26 00:00:00+00:00,36432
2012-12-27 00:00:00+00:00,43631
2012-12-28 00:00:00+00:00,46936
2012-12-29 00:00:00+00:00,37966
2012-12-30 00:00:00+00:00,45281
2012-12-31 00:00:00+00:00,29906
2013-01-01 00:00:00+00:00,31734
2013-01-02 00:00:00+00:00,39280
2013-01-03 00:00:00+00:00,42147
2013-01-04 00:00:00+00:00,48436
2013-01-05 00:00:00+00:00,39455
2013-01-06 00:00:00+00:00,32881
2013-01-07 00:00:00+00:00,40120
2013-01-08 00:00:00+00:00,38491
2013-01-09 00:00:00+00:00,43060
2013-01-10 00:00:00+00:00,52392
2013-01-11 00:00:00+00:00,52632
2013-01-12 00:00:00+00:00,45549
2013-01-13 00:00:00+00:00,49308
2013-01-14 00:00:00+00:00,44403
2013-01-15 00:00:00+00:00,44901
2013-01-16 00:00:00+00:00,53498
2013-01-17 00:00:00+00:00,47989
2013-01-18 00:00:00+00:00,49018
2013-01-19 00:00:00+00:00,56016
2013-01-20 00:00:00+00:00,41241
2013-01-21 00:00:00+00:00,40309
2013-01-22 00:00:00+00:00,43608
2013-01-23 00:00:00+00:00,46552
2013-01-24 00:00:00+00:00,46065
2013-01-25 00:00:00+00:00,48374
2013-01-26 00:00:00+00:00,52210
2013-01-27 00:00:00+00:00,55262
2013-01-28 00:00:00+00:00,52033
2013-01-29 00:00:00+00:00,51545
2013-01-30 00:00:00+00:00,41066
2013-01-31 00:00:00+00:00,51440
2013-02-01 00:00:00+00:00,59235
2013-02-02 00:00:00+00:00,54312
2013-02-03 00:00:00+00:00,60978
2013-02-04 00:00:00+00:00,54841
2013-02-05 00:00:00+00:00,53253
2013-02-06 00:00:00+00:00,42409
2013-02-07 00:00:00+00:00,61083
2013-02-08 00:00:00+00:00,60770
2013-02-09 00:00:00+00:00,57607
2013-02-10 00:00:00+00:00,56282
2013-02-11 00:00:00+00:00,57435
2013-02-12 00:00:00+00:00,58412
2013-02-13 00:00:00+00:00,58919
2013-02-14 00:00:00+00:00,50777
2013-02-15 00:00:00+00:00,55468
2013-02-16 00:00:00+00:00,51244
2013-02-17 00:00:00+00:00,49447
2013-02-18 00:00:00+00:00,50213
2013-02-19 00:00:00+00:00,54360
2013-02-20 00:00:00+00:00,59555
2013-02-21 00:00:00+00:00,55740
2013-02-22 00:00:00+00:00,62001
2013-02-23 00:00:00+00:00,57722
2013-02-24 00:00:00+00:00,57008
2013-02-25 00:00:00+00:00,66940
2013-02-26 00:00:00+00:00,63272
2013-02-27 00:00:00+00:00,60756
2013-02-28 00:00:00+00:00,62853
2013-03-01 00:00:00+00:00,64383
2013-03-02 00:00:00+00:00,55680
2013-03-03 00:00:00+00:00,54298
2013-03-04 00:00:00+00:00,63865
2013-03-05 00:00:00+00:00,56729
2013-03-06 00:00:00+00:00,62605
2013-03-07 00:00:00+00:00,66610
2013-03-08 00:00:00+00:00,55697
2013-03-09 00:00:00+00:00,55377
2013-03-10 00:00:00+00:00,73661
2013-03-11 00:00:00+00:00,59125
2013-03-12 00:00:00+00:00,48349
2013-03-13 00:00:00+00:00,56533
2013-03-14 00:00:00+00:00,57890
2013-03-15 00:00:00+00:00,62604
2013-03-16 00:00:00+00:00,34012
2013-03-17 00:00:00+00:00,35139
2013-03-18 00:00:00+00:00,43295
2013-03-19 00:00:00+00:00,45938
2013-03-20 00:00:00+00:00,46065
2013-03-21 00:00:00+00:00,55346
2013-03-22 00:00:00+00:00,60355
2013-03-23 00:00:00+00:00,52697
2013-03-24 00:00:00+00:00,51146
2013-03-25 00:00:00+00:00,48849
2013-03-26 00:00:00+00:00,48910
2013-03-27 00:00:00+00:00,53076
2013-03-28 00:00:00+00:00,60806
2013-03-29 00:00:00+00:00,62085
2013-03-30 00:00:00+00:00,59023
2013-03-31 00:00:00+00:00,43817
2013-04-01 00:00:00+00:00,52572
2013-04-02 00:00:00+00:00,63095
2013-04-03 00:00:00+00:00,63766
2013-04-04 00:00:00+00:00,66738
2013-04-05 00:00:00+00:00,61215
2013-04-06 00:00:00+00:00,51555
2013-04-07 00:00:00+00:00,63377
2013-04-08 00:00:00+00:00,61525
2013-04-09 00:00:00+00:00,66803
2013-04-10 00:00:00+00:00,63690
2013-04-11 00:00:00+00:00,68247
2013-04-12 00:00:00+00:00,58517
2013-04-13 00:00:00+00:00,53350
2013-04-14 00:00:00+00:00,55318
2013-04-15 00:00:00+00:00,54332
2013-04-16 00:00:00+00:00,67608
2013-04-17 00:00:00+00:00,56535
2013-04-18 00:00:00+00:00,46484
2013-04-19 00:00:00+00:00,59391
2013-04-20 00:00:00+00:00,48148
2013-04-21 00:00:00+00:00,44048
2013-04-22 00:00:00+00:00,47041
2013-04-23 00:00:00+00:00,61500
2013-04-24 00:00:00+00:00,64861
2013-04-25 00:00:00+00:00,62394
2013-04-26 00:00:00+00:00,55093
2013-04-27 00:00:00+00:00,44222
2013-04-28 00:00:00+00:00,41702
2013-04-29 00:00:00+00:00,51602
2013-04-30 00:00:00+00:00,47450
2013-05-01 00:00:00+00:00,55176
2013-05-02 00:00:00+00:00,55295
2013-05-03 00:00:00+00:00,51275
2013-05-04 00:00:00+00:00,50102
2013-05-05 00:00:00+00:00,50167
2013-05-06 00:00:00+00:00,53174
2013-05-07 00:00:00+00:00,56567
2013-05-08 00:00:00+00:00,50274
2013-05-09 00:00:00+00:00,66610
2013-05-10 00:00:00+00:00,67709
2013-05-11 00:00:00+00:00,73220
2013-05-12 00:00:00+00:00,65260
2013-05-13 00:00:00+00:00,60824
2013-05-14 00:00:00+00:00,66316
2013-05-15 00:00:00+00:00,64030
2013-05-16 00:00:00+00:00,61010
2013-05-17 00:00:00+00:00,58570
2013-05-18 00:00:00+00:00,52066
2013-05-19 00:00:00+00:00,47664
2013-05-20 00:00:00+00:00,48692
2013-05-21 00:00:00+00:00,53791
2013-05-22 00:00:00+00:00,51834
2013-05-23 00:00:00+00:00,59615
2013-05-24 00:00:00+00:00,55232
2013-05-25 00:00:00+00:00,51115
2013-05-26 00:00:00+00:00,40559
2013-05-27 00:00:00+00:00,52582
2013-05-28 00:00:00+00:00,56912
2013-05-29 00:00:00+00:00,54892
2013-05-30 00:00:00+00:00,57247
2013-05-31 00:00:00+00:00,54171
2013-06-01 00:00:00+00:00,54098
2013-06-02 00:00:00+00:00,49748
2013-06-03 00:00:00+00:00,55661
2013-06-04 00:00:00+00:00,57409
2013-06-05 00:00:00+00:00,56376
2013-06-06 00:00:00+00:00,54457
2013-06-07 00:00:00+00:00,52027
2013-06-08 00:00:00+00:00,48037
2013-06-09 00:00:00+00:00,44312
2013-06-10 00:00:00+00:00,44826
2013-06-11 00:00:00+00:00,49483
2013-06-12 00:00:00+00:00,45704
2013-06-13 00:00:00+00:00,43007
2013-06-14 00:00:00+00:00,49992
2013-06-15 00:00:00+00:00,35653
2013-06-16 00:00:00+00:00,42781
2013-06-17 00:00:00+00:00,45798
2013-06-18 00:00:00+00:00,45877
2013-06-19 00:00:00+00:00,46895
2013-06-20 00:00:00+00:00,52361
2013-06-21 00:00:00+00:00,46859
2013-06-22 00:00:00+00:00,44418
2013-06-23 00:00:00+00:00,38342
2013-06-24 00:00:00+00:00,44095
2013-06-25 00:00:00+00:00,44472
2013-06-26 00:00:00+00:00,45453
2013-06-27 00:00:00+00:00,45961
2013-06-28 00:00:00+00:00,49383
2013-06-29 00:00:00+00:00,36376
2013-06-30 00:00:00+00:00,30800
2013-07-01 00:00:00+00:00,38971
2013-07-02 00:00:00+00:00,39497
2013-07-03 00:00:00+00:00,35347
2013-07-04 00:00:00+00:00,35127
2013-07-05 00:00:00+00:00,36851
2013-07-06 00:00:00+00:00,33185
2013-07-07 00:00:00+00:00,30170
2013-07-08 00:00:00+00:00,39437
2013-07-09 00:00:00+00:00,40647
2013-07-10 00:00:00+00:00,39043
2013-07-11 00:00:00+00:00,43260
2013-07-12 00:00:00+00:00,48106
2013-07-13 00:00:00+00:00,37813
2013-07-14 00:00:00+00:00,34761
2013-07-15 00:00:00+00:00,36590
2013-07-16 00:00:00+00:00,39228
2013-07-17 00:00:00+00:00,40459
2013-07-18 00:00:00+00:00,41009
2013-07-19 00:00:00+00:00,36588
2013-07-20 00:00:00+00:00,33516
2013-07-21 00:00:00+00:00,35257
2013-07-22 00:00:00+00:00,39814
2013-07-23 00:00:00+00:00,38291
2013-07-24 00:00:00+00:00,42202
2013-07-25 00:00:00+00:00,42384
2013-07-26 00:00:00+00:00,37209
2013-07-27 00:00:00+00:00,36711
2013-07-28 00:00:00+00:00,37134
2013-07-29 00:00:00+00:00,41634
2013-07-30 00:00:00+00:00,41936
2013-07-31 00:00:00+00:00,49334
2013-08-01 00:00:00+00:00,50727
2013-08-02 00:00:00+00:00,51489
2013-08-03 00:00:00+00:00,45576
2013-08-04 00:00:00+00:00,42767
2013-08-05 00:00:00+00:00,50812
2013-08-06 00:00:00+00:00,54179
2013-08-07 00:00:00+00:00,57420
2013-08-08 00:00:00+00:00,57817
2013-08-09 00:00:00+00:00,49463
2013-08-10 00:00:00+00:00,51485
2013-08-11 00:00:00+00:00,38206
2013-08-12 00:00:00+00:00,50012
2013-08-13 00:00:00+00:00,52897
2013-08-14 00:00:00+00:00,51492
2013-08-15 00:00:00+00:00,57959
2013-08-16 00:00:00+00:00,70951
2013-08-17 00:00:00+00:00,56356
2013-08-18 00:00:00+00:00,56203
2013-08-19 00:00:00+00:00,71137
2013-08-20 00:00:00+00:00,63038
2013-08-21 00:00:00+00:00,60335
2013-08-22 00:00:00+00:00,66596
2013-08-23 00:00:00+00:00,54999
2013-08-24 00:00:00+00:00,51634
2013-08-25 00:00:00+00:00,44296
2013-08-26 00:00:00+00:00,55927
2013-08-27 00:00:00+00:00,62018
2013-08-28 00:00:00+00:00,64569
2013-08-29 00:00:00+00:00,58803
2013-08-30 00:00:00+00:00,62398
2013-08-31 00:00:00+00:00,47282
2013-09-01 00:00:00+00:00,46377
2013-09-02 00:00:00+00:00,51051
2013-09-03 00:00:00+00:00,51969
2013-09-04 00:00:00+00:00,52816
2013-09-05 00:00:00+00:00,60551
2013-09-06 00:00:00+00:00,60665
2013-09-07 00:00:00+00:00,51822
2013-09-08 00:00:00+00:00,46295
2013-09-09 00:00:00+00:00,57473
2013-09-10 00:00:00+00:00,53092
2013-09-11 00:00:00+00:00,49010
2013-09-12 00:00:00+00:00,52087
2013-09-13 00:00:00+00:00,44630
2013-09-14 00:00:00+00:00,43342
2013-09-15 00:00:00+00:00,53491
2013-09-16 00:00:00+00:00,51731
2013-09-17 00:00:00+00:00,67752
2013-09-18 00:00:00+00:00,60386
2013-09-19 00:00:00+00:00,59625
2013-09-20 00:00:00+00:00,58794
2013-09-21 00:00:00+00:00,52309
2013-09-22 00:00:00+00:00,50700
2013-09-23 00:00:00+00:00,65118
2013-09-24 00:00:00+00:00,62380
2013-09-25 00:00:00+00:00,54342
2013-09-26 00:00:00+00:00,57383
2013-09-27 00:00:00+00:00,46742
2013-09-28 00:00:00+00:00,42403
2013-09-29 00:00:00+00:00,41011
2013-09-30 00:00:00+00:00,46993
2013-10-01 00:00:00+00:00,56984
2013-10-02 00:00:00+00:00,61773
2013-10-03 00:00:00+00:00,59352
2013-10-04 00:00:00+00:00,51760
2013-10-05 00:00:00+00:00,45260
2013-10-06 00:00:00+00:00,42672
2013-10-07 00:00:00+00:00,44391
2013-10-08 00:00:00+00:00,44970
2013-10-09 00:00:00+00:00,50494
2013-10-10 00:00:00+00:00,56661
2013-10-11 00:00:00+00:00,51737
2013-10-12 00:00:00+00:00,49260
2013-10-13 00:00:00+00:00,51083
2013-10-14 00:00:00+00:00,57202
2013-10-15 00:00:00+00:00,55566
2013-10-16 00:00:00+00:00,50616
2013-10-17 00:00:00+00:00,46703
2013-10-18 00:00:00+00:00,59469
2013-10-19 00:00:00+00:00,55088
2013-10-20 00:00:00+00:00,49219
2013-10-21 00:00:00+00:00,60240
2013-10-22 00:00:00+00:00,64803
2013-10-23 00:00:00+00:00,55093
2013-10-24 00:00:00+00:00,63419
2013-10-25 00:00:00+00:00,57236
2013-10-26 00:00:00+00:00,47565
2013-10-27 00:00:00+00:00,43512
2013-10-28 00:00:00+00:00,50929
2013-10-29 00:00:00+00:00,49770
2013-10-30 00:00:00+00:00,48251
2013-10-31 00:00:00+00:00,57970
2013-11-01 00:00:00+00:00,45163
2013-11-02 00:00:00+00:00,38979
2013-11-03 00:00:00+00:00,35755
2013-11-04 00:00:00+00:00,45328
2013-11-05 00:00:00+00:00,51423
2013-11-06 00:00:00+00:00,54845
2013-11-07 00:00:00+00:00,60391
2013-11-08 00:00:00+00:00,59089
2013-11-09 00:00:00+00:00,55056
2013-11-10 00:00:00+00:00,57367
2013-11-11 00:00:00+00:00,57218
2013-11-12 00:00:00+00:00,58106
2013-11-13 00:00:00+00:00,64702
2013-11-14 00:00:00+00:00,69230
2013-11-15 00:00:00+00:00,60748
2013-11-16 00:00:00+00:00,46981
2013-11-17 00:00:00+00:00,51137
2013-11-18 00:00:00+00:00,78876
2013-11-19 00:00:00+00:00,92746
2013-11-20 00:00:00+00:00,77394
2013-11-21 00:00:00+00:00,71672
2013-11-22 00:00:00+00:00,76775
2013-11-23 00:00:00+00:00,72375
2013-11-24 00:00:00+00:00,60693
2013-11-25 00:00:00+00:00,71620
2013-11-26 00:00:00+00:00,83224
2013-11-27 00:00:00+00:00,95358
2013-11-28 00:00:00+00:00,98740
2013-11-29 00:00:00+00:00,89911
2013-11-30 00:00:00+00:00,75014
2013-12-01 00:00:00+00:00,71947
2013-12-02 00:00:00+00:00,75411
2013-12-03 00:00:00+00:00,77467
2013-12-04 00:00:00+00:00,79453
2013-12-05 00:00:00+00:00,83113
2013-12-06 00:00:00+00:00,71891
2013-12-07 00:00:00+00:00,67517
2013-12-08 00:00:00+00:00,47282
2013-12-09 00:00:00+00:00,63449
2013-12-10 00:00:00+00:00,67431
2013-12-11 00:00:00+00:00,67140
2013-12-12 00:00:00+00:00,58056
2013-12-13 00:00:00+00:00,59941
2013-12-14 00:00:00+00:00,53859
2013-12-15 00:00:00+00:00,52131
2013-12-16 00:00:00+00:00,69181
2013-12-17 00:00:00+00:00,67537
2013-12-18 00:00:00+00:00,81311
2013-12-19 00:00:00+00:00,70052
2013-12-20 00:00:00+00:00,64905
2013-12-21 00:00:00+00:00,55922
2013-12-22 00:00:00+00:00,52728
2013-12-23 00:00:00+00:00,54096
2013-12-24 00:00:00+00:00,55696
2013-12-25 00:00:00+00:00,55266
2013-12-26 00:00:00+00:00,51096
2013-12-27 00:00:00+00:00,52490
2013-12-28 00:00:00+00:00,47859
2013-12-29 00:00:00+00:00,51157
2013-12-30 00:00:00+00:00,55440
2013-12-31 00:00:00+00:00,48663
2014-01-01 00:00:00+00:00,42865
2014-01-02 00:00:00+00:00,54636
2014-01-03 00:00:00+00:00,60819
2014-01-04 00:00:00+00:00,51911
2014-01-05 00:00:00+00:00,58469
2014-01-06 00:00:00+00:00,67172
2014-01-07 00:00:00+00:00,62734
2014-01-08 00:00:00+00:00,61246
2014-01-09 00:00:00+00:00,58824
2014-01-10 00:00:00+00:00,53979
2014-01-11 00:00:00+00:00,55646
2014-01-12 00:00:00+00:00,50330
2014-01-13 00:00:00+00:00,53292
2014-01-14 00:00:00+00:00,57216
2014-01-15 00:00:00+00:00,61428
2014-01-16 00:00:00+00:00,56518
2014-01-17 00:00:00+00:00,58874
2014-01-18 00:00:00+00:00,51399
2014-01-19 00:00:00+00:00,47836
2014-01-20 00:00:00+00:00,62808
2014-01-21 00:00:00+00:00,72411
2014-01-22 00:00:00+00:00,65643
2014-01-23 00:00:00+00:00,63399
2014-01-24 00:00:00+00:00,65411
2014-01-25 00:00:00+00:00,53699
2014-01-26 00:00:00+00:00,53430
2014-01-27 00:00:00+00:00,64200
2014-01-28 00:00:00+00:00,65608
2014-01-29 00:00:00+00:00,59530
2014-01-30 00:00:00+00:00,60623
2014-01-31 00:00:00+00:00,60085
2014-02-01 00:00:00+00:00,54649
2014-02-02 00:00:00+00:00,52297
2014-02-03 00:00:00+00:00,57419
2014-02-04 00:00:00+00:00,69627
2014-02-05 00:00:00+00:00,67361
2014-02-06 00:00:00+00:00,69978
2014-02-07 00:00:00+00:00,70359
2014-02-08 00:00:00+00:00,64827
2014-02-09 00:00:00+00:00,56441
2014-02-10 00:00:00+00:00,66694
2014-02-11 00:00:00+00:00,67065
2014-02-12 00:00:00+00:00,61948
2014-02-13 00:00:00+00:00,67161
2014-02-14 00:00:00+00:00,74698
2014-02-15 00:00:00+00:00,61709
2014-02-16 00:00:00+00:00,57336
2014-02-17 00:00:00+00:00,60698
2014-02-18 00:00:00+00:00,65245
2014-02-19 00:00:00+00:00,69942
2014-02-20 00:00:00+00:00,70967
2014-02-21 00:00:00+00:00,69238
2014-02-22 00:00:00+00:00,58493
2014-02-23 00:00:00+00:00,59906
2014-02-24 00:00:00+00:00,73605
2014-02-25 00:00:00+00:00,79921
2014-02-26 00:00:00+00:00,72992
2014-02-27 00:00:00+00:00,70671
2014-02-28 00:00:00+00:00,70109
2014-03-01 00:00:00+00:00,63258
2014-03-02 00:00:00+00:00,56495
2014-03-03 00:00:00+00:00,81116
2014-03-04 00:00:00+00:00,84451
2014-03-05 00:00:00+00:00,72236
2014-03-06 00:00:00+00:00,70354
2014-03-07 00:00:00+00:00,72179
2014-03-08 00:00:00+00:00,64422
2014-03-09 00:00:00+00:00,61982
2014-03-10 00:00:00+00:00,70735
2014-03-11 00:00:00+00:00,76036
2014-03-12 00:00:00+00:00,76157
2014-03-13 00:00:00+00:00,72643
2014-03-14 00:00:00+00:00,70482
2014-03-15 00:00:00+00:00,60143
2014-03-16 00:00:00+00:00,59161
2014-03-17 00:00:00+00:00,66235
2014-03-18 00:00:00+00:00,53996
2014-03-19 00:00:00+00:00,73644
2014-03-20 00:00:00+00:00,70825
2014-03-21 00:00:00+00:00,72905
2014-03-22 00:00:00+00:00,66503
2014-03-23 00:00:00+00:00,57597
2014-03-24 00:00:00+00:00,70795
2014-03-25 00:00:00+00:00,71726
2014-03-26 00:00:00+00:00,68156
2014-03-27 00:00:00+00:00,71546
2014-03-28 00:00:00+00:00,66905
2014-03-29 00:00:00+00:00,53095
2014-03-30 00:00:00+00:00,56713
2014-03-31 00:00:00+00:00,64862
2014-04-01 00:00:00+00:00,63965
2014-04-02 00:00:00+00:00,66716
2014-04-03 00:00:00+00:00,66820
2014-04-04 00:00:00+00:00,65497
2014-04-05 00:00:00+00:00,55624
2014-04-06 00:00:00+00:00,49859
2014-04-07 00:00:00+00:00,65659
2014-04-08 00:00:00+00:00,67707
2014-04-09 00:00:00+00:00,64992
2014-04-10 00:00:00+00:00,67872
2014-04-11 00:00:00+00:00,65563
2014-04-12 00:00:00+00:00,47579
2014-04-13 00:00:00+00:00,50981
2014-04-14 00:00:00+00:00,70026
2014-04-15 00:00:00+00:00,72627
2014-04-16 00:00:00+00:00,68435
2014-04-17 00:00:00+00:00,65021
2014-04-18 00:00:00+00:00,56836
2014-04-19 00:00:00+00:00,53356
2014-04-20 00:00:00+00:00,48865
2014-04-21 00:00:00+00:00,57939
2014-04-22 00:00:00+00:00,77888
2014-04-23 00:00:00+00:00,73789
2014-04-24 00:00:00+00:00,72543
2014-04-25 00:00:00+00:00,72468
2014-04-26 00:00:00+00:00,52012
2014-04-27 00:00:00+00:00,52452
2014-04-28 00:00:00+00:00,64394
2014-04-29 00:00:00+00:00,64886
2014-04-30 00:00:00+00:00,63501
2014-05-01 00:00:00+00:00,59482
2014-05-02 00:00:00+00:00,59820
2014-05-03 00:00:00+00:00,54015
2014-05-04 00:00:00+00:00,51618
2014-05-05 00:00:00+00:00,67638
2014-05-06 00:00:00+00:00,77034
2014-05-07 00:00:00+00:00,69666
2014-05-08 00:00:00+00:00,68770
2014-05-09 00:00:00+00:00,66123
2014-05-10 00:00:00+00:00,56237
2014-05-11 00:00:00+00:00,52438
2014-05-12 00:00:00+00:00,74254
2014-05-13 00:00:00+00:00,69195
2014-05-14 00:00:00+00:00,69658
2014-05-15 00:00:00+00:00,74722
2014-05-16 00:00:00+00:00,65252
2014-05-17 00:00:00+00:00,53338
2014-05-18 00:00:00+00:00,49740
2014-05-19 00:00:00+00:00,63926
2014-05-20 00:00:00+00:00,71343
2014-05-21 00:00:00+00:00,68730
2014-05-22 00:00:00+00:00,73171
2014-05-23 00:00:00+00:00,72645
2014-05-24 00:00:00+00:00,52718
2014-05-25 00:00:00+00:00,57405
2014-05-26 00:00:00+00:00,66849
2014-05-27 00:00:00+00:00,68388
2014-05-28 00:00:00+00:00,72169
2014-05-29 00:00:00+00:00,65221
2014-05-30 00:00:00+00:00,64960
2014-05-31 00:00:00+00:00,52025
2014-06-01 00:00:00+00:00,55047
2014-06-02 00:00:00+00:00,64241
2014-06-03 00:00:00+00:00,69517
2014-06-04 00:00:00+00:00,64873
2014-06-05 00:00:00+00:00,66793
2014-06-06 00:00:00+00:00,62203
2014-06-07 00:00:00+00:00,51055
2014-06-08 00:00:00+00:00,48172
2014-06-09 00:00:00+00:00,59719
2014-06-10 00:00:00+00:00,63149
2014-06-11 00:00:00+00:00,62681
2014-06-12 00:00:00+00:00,64572
2014-06-13 00:00:00+00:00,64576
2014-06-14 00:00:00+00:00,53418
2014-06-15 00:00:00+00:00,53726
2014-06-16 00:00:00+00:00,68074
2014-06-17 00:00:00+00:00,69893
2014-06-18 00:00:00+00:00,63730
2014-06-19 00:00:00+00:00,62287
2014-06-20 00:00:00+00:00,57195
2014-06-21 00:00:00+00:00,50987
2014-06-22 00:00:00+00:00,49924
2014-06-23 00:00:00+00:00,60040
2014-06-24 00:00:00+00:00,64695
2014-06-25 00:00:00+00:00,64210
2014-06-26 00:00:00+00:00,61261
2014-06-27 00:00:00+00:00,62769
2014-06-28 00:00:00+00:00,54210
2014-06-29 00:00:00+00:00,48937
2014-06-30 00:00:00+00:00,70099
2014-07-01 00:00:00+00:00,69310
2014-07-02 00:00:00+00:00,66591
2014-07-03 00:00:00+00:00,62710
2014-07-04 00:00:00+00:00,59328
2014-07-05 00:00:00+00:00,49802
2014-07-06 00:00:00+00:00,51997
2014-07-07 00:00:00+00:00,64536
2014-07-08 00:00:00+00:00,69967
2014-07-09 00:00:00+00:00,68352
2014-07-10 00:00:00+00:00,64456
2014-07-11 00:00:00+00:00,58921
2014-07-12 00:00:00+00:00,53297
2014-07-13 00:00:00+00:00,52257
2014-07-14 00:00:00+00:00,62626
2014-07-15 00:00:00+00:00,72157
2014-07-16 00:00:00+00:00,65427
2014-07-17 00:00:00+00:00,66061
2014-07-18 00:00:00+00:00,63890
2014-07-19 00:00:00+00:00,59376
2014-07-20 00:00:00+00:00,51846
2014-07-21 00:00:00+00:00,64035
2014-07-22 00:00:00+00:00,66716
2014-07-23 00:00:00+00:00,66737
2014-07-24 00:00:00+00:00,66133
2014-07-25 00:00:00+00:00,61335
2014-07-26 00:00:00+00:00,56199
2014-07-27 00:00:00+00:00,51838
2014-07-28 00:00:00+00:00,64594
2014-07-29 00:00:00+00:00,61458
2014-07-30 00:00:00+00:00,65981
2014-07-31 00:00:00+00:00,69607
2014-08-01 00:00:00+00:00,67758
2014-08-02 00:00:00+00:00,54826
2014-08-03 00:00:00+00:00,53467
2014-08-04 00:00:00+00:00,67719
2014-08-05 00:00:00+00:00,72688
2014-08-06 00:00:00+00:00,80238
2014-08-07 00:00:00+00:00,69753
2014-08-08 00:00:00+00:00,68139
2014-08-09 00:00:00+00:00,60417
2014-08-10 00:00:00+00:00,57736
2014-08-11 00:00:00+00:00,75393
2014-08-12 00:00:00+00:00,76808
2014-08-13 00:00:00+00:00,75593
2014-08-14 00:00:00+00:00,78902
2014-08-15 00:00:00+00:00,73028
2014-08-16 00:00:00+00:00,67816
2014-08-17 00:00:00+00:00,60053
2014-08-18 00:00:00+00:00,72560
2014-08-19 00:00:00+00:00,74554
2014-08-20 00:00:00+00:00,73673
2014-08-21 00:00:00+00:00,72999
2014-08-22 00:00:00+00:00,66841
2014-08-23 00:00:00+00:00,57431
2014-08-24 00:00:00+00:00,56549
2014-08-25 00:00:00+00:00,69757
2014-08-26 00:00:00+00:00,72487
2014-08-27 00:00:00+00:00,74412
2014-08-28 00:00:00+00:00,68455
2014-08-29 00:00:00+00:00,68444
2014-08-30 00:00:00+00:00,61032
2014-08-31 00:00:00+00:00,57567
2014-09-01 00:00:00+00:00,70247
2014-09-02 00:00:00+00:00,71762
2014-09-03 00:00:00+00:00,71699
2014-09-04 00:00:00+00:00,70652
2014-09-05 00:00:00+00:00,67893
2014-09-06 00:00:00+00:00,63190
2014-09-07 00:00:00+00:00,60197
2014-09-08 00:00:00+00:00,75622
2014-09-09 00:00:00+00:00,81666
2014-09-10 00:00:00+00:00,72401
2014-09-11 00:00:00+00:00,65856
2014-09-12 00:00:00+00:00,68230
2014-09-13 00:00:00+00:00,61065
2014-09-14 00:00:00+00:00,67497
2014-09-15 00:00:00+00:00,78508
2014-09-16 00:00:00+00:00,87063
2014-09-17 00:00:00+00:00,80119
2014-09-18 00:00:00+00:00,77185
2014-09-19 00:00:00+00:00,69266
2014-09-20 00:00:00+00:00,63306
2014-09-21 00:00:00+00:00,59636
2014-09-22 00:00:00+00:00,73121
2014-09-23 00:00:00+00:00,77133
2014-09-24 00:00:00+00:00,74818
2014-09-25 00:00:00+00:00,78351
2014-09-26 00:00:00+00:00,72421
2014-09-27 00:00:00+00:00,63004
2014-09-28 00:00:00+00:00,62310
2014-09-29 00:00:00+00:00,77787
2014-09-30 00:00:00+00:00,77853
2014-10-01 00:00:00+00:00,78624
2014-10-02 00:00:00+00:00,71948
2014-10-03 00:00:00+00:00,74948
2014-10-04 00:00:00+00:00,66478
2014-10-05 00:00:00+00:00,67161
2014-10-06 00:00:00+00:00,77888
2014-10-07 00:00:00+00:00,78935
2014-10-08 00:00:00+00:00,78674
2014-10-09 00:00:00+00:00,82641
2014-10-10 00:00:00+00:00,80903
2014-10-11 00:00:00+00:00,64876
2014-10-12 00:00:00+00:00,63361
2014-10-13 00:00:00+00:00,77787
2014-10-14 00:00:00+00:00,81232
2014-10-15 00:00:00+00:00,76106
2014-10-16 00:00:00+00:00,75589
2014-10-17 00:00:00+00:00,70697
2014-10-18 00:00:00+00:00,66313
2014-10-19 00:00:00+00:00,63122
2014-10-20 00:00:00+00:00,82563
2014-10-21 00:00:00+00:00,81498
2014-10-22 00:00:00+00:00,79828
2014-10-23 00:00:00+00:00,80487
2014-10-24 00:00:00+00:00,77747
2014-10-25 00:00:00+00:00,72360
2014-10-26 00:00:00+00:00,70637
2014-10-27 00:00:00+00:00,83818
2014-10-28 00:00:00+00:00,87842
2014-10-29 00:00:00+00:00,93512
2014-10-30 00:00:00+00:00,92452
2014-10-31 00:00:00+00:00,85515
2014-11-01 00:00:00+00:00,69432
2014-11-02 00:00:00+00:00,77015
2014-11-03 00:00:00+00:00,90182
2014-11-04 00:00:00+00:00,87455
2014-11-05 00:00:00+00:00,89322
