Time,transfer-volume-median-btc-24h
2010-10-27 00:00:00+00:00,600.0
2010-10-28 00:00:00+00:00,530.5
2010-10-29 00:00:00+00:00,50.0
2010-10-30 00:00:00+00:00,94.54
2010-10-31 00:00:00+00:00,50.0
2010-11-01 00:00:00+00:00,5.0
2010-11-02 00:00:00+00:00,249.12
2010-11-03 00:00:00+00:00,50.0
2010-11-04 00:00:00+00:00,150.0
2010-11-05 00:00:00+00:00,22.6
2010-11-06 00:00:00+00:00,50.0
2010-11-07 00:00:00+00:00,50.0
2010-11-08 00:00:00+00:00,105.78
2010-11-09 00:00:00+00:00,50.0
2010-11-10 00:00:00+00:00,100.0
2010-11-11 00:00:00+00:00,80.46
2010-11-12 00:00:00+00:00,111.75
2010-11-13 00:00:00+00:00,50.0
2010-11-14 00:00:00+00:00,25.0
2010-11-15 00:00:00+00:00,26.31
2010-11-16 00:00:00+00:00,50.0
2010-11-17 00:00:00+00:00,80.0
2010-11-18 00:00:00+00:00,0.06
2010-11-19 00:00:00+00:00,0.01
2010-11-20 00:00:00+00:00,0.01
2010-11-21 00:00:00+00:00,0.01
2010-11-22 00:00:00+00:00,53.19
2010-11-23 00:00:00+00:00,51.69
2010-11-24 00:00:00+00:00,0.01
2010-11-25 00:00:00+00:00,0.3
2010-11-26 00:00:00+00:00,5.0
2010-11-27 00:00:00+00:00,8.56
2010-11-28 00:00:00+00:00,15.04
2010-11-29 00:00:00+00:00,13.13
2010-11-30 00:00:00+00:00,10.0
2010-12-01 00:00:00+00:00,18.05
2010-12-02 00:00:00+00:00,15.45
2010-12-03 00:00:00+00:00,11.3
2010-12-04 00:00:00+00:00,8.75
2010-12-05 00:00:00+00:00,6.6
2010-12-06 00:00:00+00:00,3.25
2010-12-07 00:00:00+00:00,9.45
2010-12-08 00:00:00+00:00,4.75
2010-12-09 00:00:00+00:00,30.0
2010-12-10 00:00:00+00:00,25.79
2010-12-11 00:00:00+00:00,21.89
2010-12-12 00:00:00+00:00,11.74
2010-12-13 00:00:00+00:00,50.0
2010-12-14 00:00:00+00:00,150.0
2010-12-15 00:00:00+00:00,250.0
2010-12-16 00:00:00+00:00,156.93
2010-12-17 00:00:00+00:00,50.0
2010-12-18 00:00:00+00:00,100.0
2010-12-19 00:00:00+00:00,13.8
2010-12-20 00:00:00+00:00,20.83
2010-12-21 00:00:00+00:00,50.0
2010-12-22 00:00:00+00:00,43.02
2010-12-23 00:00:00+00:00,50.0
2010-12-24 00:00:00+00:00,47.0
2010-12-25 00:00:00+00:00,256.36
2010-12-26 00:00:00+00:00,154.86
2010-12-27 00:00:00+00:00,50.0
2010-12-28 00:00:00+00:00,31.23
2010-12-29 00:00:00+00:00,50.0
2010-12-30 00:00:00+00:00,50.0
2010-12-31 00:00:00+00:00,42.66
2011-01-01 00:00:00+00:00,47.31
2011-01-02 00:00:00+00:00,49.8
2011-01-03 00:00:00+00:00,0.17
2011-01-04 00:00:00+00:00,0.66
2011-01-05 00:00:00+00:00,0.39
2011-01-06 00:00:00+00:00,4.8
2011-01-07 00:00:00+00:00,13.86
2011-01-08 00:00:00+00:00,3.0
2011-01-09 00:00:00+00:00,4.72
2011-01-10 00:00:00+00:00,1.15
2011-01-11 00:00:00+00:00,5.7
2011-01-12 00:00:00+00:00,1.06
2011-01-13 00:00:00+00:00,7.4
2011-01-14 00:00:00+00:00,1.65
2011-01-15 00:00:00+00:00,42.02
2011-01-16 00:00:00+00:00,28.59
2011-01-17 00:00:00+00:00,43.49
2011-01-18 00:00:00+00:00,13.32
2011-01-19 00:00:00+00:00,27.02
2011-01-20 00:00:00+00:00,16.7
2011-01-21 00:00:00+00:00,8.0
2011-01-22 00:00:00+00:00,2.35
2011-01-23 00:00:00+00:00,31.93
2011-01-24 00:00:00+00:00,10.04
2011-01-25 00:00:00+00:00,35.7
2011-01-26 00:00:00+00:00,37.28
2011-01-27 00:00:00+00:00,36.05
2011-01-28 00:00:00+00:00,20.31
2011-01-29 00:00:00+00:00,16.33
2011-01-30 00:00:00+00:00,234.25
2011-01-31 00:00:00+00:00,49.67
2011-02-01 00:00:00+00:00,46.53
2011-02-02 00:00:00+00:00,42.16
2011-02-03 00:00:00+00:00,40.22
2011-02-04 00:00:00+00:00,43.59
2011-02-05 00:00:00+00:00,45.2
2011-02-06 00:00:00+00:00,45.08
2011-02-07 00:00:00+00:00,45.53
2011-02-08 00:00:00+00:00,44.41
2011-02-09 00:00:00+00:00,44.19
2011-02-10 00:00:00+00:00,48.67
2011-02-11 00:00:00+00:00,79.78
2011-02-12 00:00:00+00:00,49.43
2011-02-13 00:00:00+00:00,40.91
2011-02-14 00:00:00+00:00,25.63
2011-02-15 00:00:00+00:00,20.88
2011-02-16 00:00:00+00:00,16.32
2011-02-17 00:00:00+00:00,21.55
2011-02-18 00:00:00+00:00,16.61
2011-02-19 00:00:00+00:00,45.02
2011-02-20 00:00:00+00:00,46.19
2011-02-21 00:00:00+00:00,47.49
2011-02-22 00:00:00+00:00,47.18
2011-02-23 00:00:00+00:00,43.1
2011-02-24 00:00:00+00:00,41.25
2011-02-25 00:00:00+00:00,45.0
2011-02-26 00:00:00+00:00,50.0
2011-02-27 00:00:00+00:00,22.37
2011-02-28 00:00:00+00:00,20.0
2011-03-01 00:00:00+00:00,13.9
2011-03-02 00:00:00+00:00,9.46
2011-03-03 00:00:00+00:00,14.65
2011-03-04 00:00:00+00:00,13.14
2011-03-05 00:00:00+00:00,39.17
2011-03-06 00:00:00+00:00,41.36
2011-03-07 00:00:00+00:00,26.4
2011-03-08 00:00:00+00:00,22.08
2011-03-09 00:00:00+00:00,42.78
2011-03-10 00:00:00+00:00,16.65
2011-03-11 00:00:00+00:00,16.56
2011-03-12 00:00:00+00:00,0.61
2011-03-13 00:00:00+00:00,0.79
2011-03-14 00:00:00+00:00,0.01
2011-03-15 00:00:00+00:00,1.87
2011-03-16 00:00:00+00:00,0.01
2011-03-17 00:00:00+00:00,0.06
2011-03-18 00:00:00+00:00,7.48
2011-03-19 00:00:00+00:00,0.61
2011-03-20 00:00:00+00:00,9.53
2011-03-21 00:00:00+00:00,0.01
2011-03-22 00:00:00+00:00,39.91
2011-03-23 00:00:00+00:00,22.86
2011-03-24 00:00:00+00:00,21.05
2011-03-25 00:00:00+00:00,35.54
2011-03-26 00:00:00+00:00,16.75
2011-03-27 00:00:00+00:00,9.94
2011-03-28 00:00:00+00:00,17.62
2011-03-29 00:00:00+00:00,8.2
2011-03-30 00:00:00+00:00,17.38
2011-03-31 00:00:00+00:00,21.26
2011-04-01 00:00:00+00:00,21.07
2011-04-02 00:00:00+00:00,17.09
2011-04-03 00:00:00+00:00,20.09
2011-04-04 00:00:00+00:00,36.28
2011-04-05 00:00:00+00:00,25.92
2011-04-06 00:00:00+00:00,16.63
2011-04-07 00:00:00+00:00,17.07
2011-04-08 00:00:00+00:00,20.0
2011-04-09 00:00:00+00:00,20.0
2011-04-10 00:00:00+00:00,12.0
2011-04-11 00:00:00+00:00,15.97
2011-04-12 00:00:00+00:00,21.2
2011-04-13 00:00:00+00:00,15.41
2011-04-14 00:00:00+00:00,10.45
2011-04-15 00:00:00+00:00,22.24
2011-04-16 00:00:00+00:00,27.61
2011-04-17 00:00:00+00:00,12.66
2011-04-18 00:00:00+00:00,3.6
2011-04-19 00:00:00+00:00,26.34
2011-04-20 00:00:00+00:00,23.12
2011-04-21 00:00:00+00:00,18.34
2011-04-22 00:00:00+00:00,15.42
2011-04-23 00:00:00+00:00,17.89
2011-04-24 00:00:00+00:00,10.05
2011-04-25 00:00:00+00:00,16.99
2011-04-26 00:00:00+00:00,25.0
2011-04-27 00:00:00+00:00,19.61
2011-04-28 00:00:00+00:00,12.1714124
2011-04-29 00:00:00+00:00,20.31
2011-04-30 00:00:00+00:00,11.95
2011-05-01 00:00:00+00:00,10.25
2011-05-02 00:00:00+00:00,15.62
2011-05-03 00:00:00+00:00,20.99
2011-05-04 00:00:00+00:00,27.72
2011-05-05 00:00:00+00:00,19.91
2011-05-06 00:00:00+00:00,18.83
2011-05-07 00:00:00+00:00,15.01774529
2011-05-08 00:00:00+00:00,10.04
2011-05-09 00:00:00+00:00,13.96014046
2011-05-10 00:00:00+00:00,17.83
2011-05-11 00:00:00+00:00,18.36
2011-05-12 00:00:00+00:00,10.94
2011-05-13 00:00:00+00:00,10.75
2011-05-14 00:00:00+00:00,11.3
2011-05-15 00:00:00+00:00,15.21
2011-05-16 00:00:00+00:00,15.0
2011-05-17 00:00:00+00:00,15.54
2011-05-18 00:00:00+00:00,11.6
2011-05-19 00:00:00+00:00,10.97
2011-05-20 00:00:00+00:00,24.04
2011-05-21 00:00:00+00:00,31.3105
2011-05-22 00:00:00+00:00,20.01
2011-05-23 00:00:00+00:00,14.87
2011-05-24 00:00:00+00:00,19.68562739
2011-05-25 00:00:00+00:00,17.62
2011-05-26 00:00:00+00:00,17.41
2011-05-27 00:00:00+00:00,17.03
2011-05-28 00:00:00+00:00,17.99
2011-05-29 00:00:00+00:00,18.73
2011-05-30 00:00:00+00:00,18.89
2011-05-31 00:00:00+00:00,16.5805
2011-06-01 00:00:00+00:00,18.01
2011-06-02 00:00:00+00:00,15.50585281
2011-06-03 00:00:00+00:00,17.85
2011-06-04 00:00:00+00:00,18.288
2011-06-05 00:00:00+00:00,21.378
2011-06-06 00:00:00+00:00,18.0
2011-06-07 00:00:00+00:00,19.98006899
2011-06-08 00:00:00+00:00,16.67
2011-06-09 00:00:00+00:00,18.284
2011-06-10 00:00:00+00:00,20.0
2011-06-11 00:00:00+00:00,30.55
2011-06-12 00:00:00+00:00,22.3905
2011-06-13 00:00:00+00:00,23.54435
2011-06-14 00:00:00+00:00,27.15
2011-06-15 00:00:00+00:00,22.498
2011-06-16 00:00:00+00:00,27.99
2011-06-17 00:00:00+00:00,19.79229032
2011-06-18 00:00:00+00:00,12.455
2011-06-19 00:00:00+00:00,19.999
2011-06-20 00:00:00+00:00,20.946001
2011-06-21 00:00:00+00:00,15.7675
2011-06-22 00:00:00+00:00,19.2505
2011-06-23 00:00:00+00:00,16.0
2011-06-24 00:00:00+00:00,20.8545
2011-06-25 00:00:00+00:00,13.52237095
2011-06-26 00:00:00+00:00,13.86037828
2011-06-27 00:00:00+00:00,10.37
2011-06-28 00:00:00+00:00,12.7402
2011-06-29 00:00:00+00:00,15.83140767
2011-06-30 00:00:00+00:00,15.9856
2011-07-01 00:00:00+00:00,9.192
2011-07-02 00:00:00+00:00,18.4765
2011-07-03 00:00:00+00:00,12.9605
2011-07-04 00:00:00+00:00,15.046
2011-07-05 00:00:00+00:00,15.77230192
2011-07-06 00:00:00+00:00,11.9295
2011-07-07 00:00:00+00:00,12.57916935
2011-07-08 00:00:00+00:00,11.826
2011-07-09 00:00:00+00:00,14.0
2011-07-10 00:00:00+00:00,13.4965
2011-07-11 00:00:00+00:00,10.192
2011-07-12 00:00:00+00:00,12.13605534
2011-07-13 00:00:00+00:00,13.27278571
2011-07-14 00:00:00+00:00,13.174
2011-07-15 00:00:00+00:00,15.9185
2011-07-16 00:00:00+00:00,10.735
2011-07-17 00:00:00+00:00,11.9295
2011-07-18 00:00:00+00:00,17.2905
2011-07-19 00:00:00+00:00,14.877
2011-07-20 00:00:00+00:00,13.99965004
2011-07-21 00:00:00+00:00,13.85105
2011-07-22 00:00:00+00:00,15.072
2011-07-23 00:00:00+00:00,15.16944405
2011-07-24 00:00:00+00:00,14.86703124
2011-07-25 00:00:00+00:00,14.6185
2011-07-26 00:00:00+00:00,15.15049303
2011-07-27 00:00:00+00:00,20.75200429
2011-07-28 00:00:00+00:00,24.67291038
2011-07-29 00:00:00+00:00,15.7045
2011-07-30 00:00:00+00:00,20.0
2011-07-31 00:00:00+00:00,15.582
2011-08-01 00:00:00+00:00,16.7465
2011-08-02 00:00:00+00:00,13.71210614
2011-08-03 00:00:00+00:00,20.01316136
2011-08-04 00:00:00+00:00,10.78
2011-08-05 00:00:00+00:00,14.07
2011-08-06 00:00:00+00:00,14.471
2011-08-07 00:00:00+00:00,16.93521078
2011-08-08 00:00:00+00:00,17.83685877
2011-08-09 00:00:00+00:00,14.259
2011-08-10 00:00:00+00:00,13.92753837
2011-08-11 00:00:00+00:00,13.08
2011-08-12 00:00:00+00:00,13.4985
2011-08-13 00:00:00+00:00,10.01020239
2011-08-14 00:00:00+00:00,11.77
2011-08-15 00:00:00+00:00,7.02
2011-08-16 00:00:00+00:00,6.65588938
2011-08-17 00:00:00+00:00,10.55411364
2011-08-18 00:00:00+00:00,12.75013984
2011-08-19 00:00:00+00:00,10.87
2011-08-20 00:00:00+00:00,12.40387097
2011-08-21 00:00:00+00:00,10.2623852
2011-08-22 00:00:00+00:00,14.68904971
2011-08-23 00:00:00+00:00,14.01786483
2011-08-24 00:00:00+00:00,13.03813489
2011-08-25 00:00:00+00:00,14.0
2011-08-26 00:00:00+00:00,16.54675147
2011-08-27 00:00:00+00:00,17.65850637
2011-08-28 00:00:00+00:00,15.48260908
2011-08-29 00:00:00+00:00,10.01
2011-08-30 00:00:00+00:00,13.04171155
2011-08-31 00:00:00+00:00,18.09179219
2011-09-01 00:00:00+00:00,17.6399794
2011-09-02 00:00:00+00:00,16.70531908
2011-09-03 00:00:00+00:00,18.71466589
2011-09-04 00:00:00+00:00,10.9975
2011-09-05 00:00:00+00:00,18.6069639
2011-09-06 00:00:00+00:00,24.9595
2011-09-07 00:00:00+00:00,15.01719622
2011-09-08 00:00:00+00:00,15.54416706
2011-09-09 00:00:00+00:00,19.867
2011-09-10 00:00:00+00:00,17.22784416
2011-09-11 00:00:00+00:00,14.999
2011-09-12 00:00:00+00:00,15.95
2011-09-13 00:00:00+00:00,17.999
2011-09-14 00:00:00+00:00,21.295
2011-09-15 00:00:00+00:00,20.01
2011-09-16 00:00:00+00:00,20.01174968
2011-09-17 00:00:00+00:00,21.36657456
2011-09-18 00:00:00+00:00,19.97841456
2011-09-19 00:00:00+00:00,12.8995
2011-09-20 00:00:00+00:00,7.0
2011-09-21 00:00:00+00:00,10.0
2011-09-22 00:00:00+00:00,15.0
2011-09-23 00:00:00+00:00,21.94
2011-09-24 00:00:00+00:00,20.8725
2011-09-25 00:00:00+00:00,14.75086083
2011-09-26 00:00:00+00:00,15.9112288
2011-09-27 00:00:00+00:00,20.0
2011-09-28 00:00:00+00:00,14.9995
2011-09-29 00:00:00+00:00,20.52030562
2011-09-30 00:00:00+00:00,19.57084254
2011-10-01 00:00:00+00:00,18.74
2011-10-02 00:00:00+00:00,20.39370944
2011-10-03 00:00:00+00:00,14.4987
2011-10-04 00:00:00+00:00,21.92433769
2011-10-05 00:00:00+00:00,22.47958278
2011-10-06 00:00:00+00:00,20.3057461
2011-10-07 00:00:00+00:00,24.72640691
2011-10-08 00:00:00+00:00,21.31197705
2011-10-09 00:00:00+00:00,20.989
2011-10-10 00:00:00+00:00,16.8995
2011-10-11 00:00:00+00:00,14.5075
2011-10-12 00:00:00+00:00,18.28
2011-10-13 00:00:00+00:00,15.8107105
2011-10-14 00:00:00+00:00,20.55907721
2011-10-15 00:00:00+00:00,19.82
2011-10-16 00:00:00+00:00,20.48693644
2011-10-17 00:00:00+00:00,19.94208016
2011-10-18 00:00:00+00:00,20.01023454
2011-10-19 00:00:00+00:00,17.6305
2011-10-20 00:00:00+00:00,19.6185
2011-10-21 00:00:00+00:00,20.74508573
2011-10-22 00:00:00+00:00,21.75115135
2011-10-23 00:00:00+00:00,19.41446492
2011-10-24 00:00:00+00:00,21.9995
2011-10-25 00:00:00+00:00,19.79937599
2011-10-26 00:00:00+00:00,17.4251221
2011-10-27 00:00:00+00:00,18.7736322
2011-10-28 00:00:00+00:00,20.00449767
2011-10-29 00:00:00+00:00,20.0
2011-10-30 00:00:00+00:00,15.43183899
2011-10-31 00:00:00+00:00,14.43896419
2011-11-01 00:00:00+00:00,18.92107702
2011-11-02 00:00:00+00:00,20.0
2011-11-03 00:00:00+00:00,17.75586381
2011-11-04 00:00:00+00:00,19.5
2011-11-05 00:00:00+00:00,19.47855331
2011-11-06 00:00:00+00:00,20.01117493
2011-11-07 00:00:00+00:00,20.0
2011-11-08 00:00:00+00:00,20.349
2011-11-09 00:00:00+00:00,16.92981682
2011-11-10 00:00:00+00:00,15.6205
2011-11-11 00:00:00+00:00,19.9985
2011-11-12 00:00:00+00:00,21.49305211
2011-11-13 00:00:00+00:00,14.442
2011-11-14 00:00:00+00:00,20.02344359
2011-11-15 00:00:00+00:00,20.98
2011-11-16 00:00:00+00:00,20.62476996
2011-11-17 00:00:00+00:00,27.97683893
2011-11-18 00:00:00+00:00,20.01043769
2011-11-19 00:00:00+00:00,21.23935137
2011-11-20 00:00:00+00:00,20.05780752
2011-11-21 00:00:00+00:00,21.742
2011-11-22 00:00:00+00:00,20.32001161
2011-11-23 00:00:00+00:00,16.58
2011-11-24 00:00:00+00:00,17.58243597
2011-11-25 00:00:00+00:00,19.3402556
2011-11-26 00:00:00+00:00,21.91411791
2011-11-27 00:00:00+00:00,18.0511
2011-11-28 00:00:00+00:00,16.1213881
2011-11-29 00:00:00+00:00,12.63
2011-11-30 00:00:00+00:00,15.95764915
2011-12-01 00:00:00+00:00,15.85631833
2011-12-02 00:00:00+00:00,16.93572347
2011-12-03 00:00:00+00:00,17.03814332
2011-12-04 00:00:00+00:00,14.51629551
2011-12-05 00:00:00+00:00,11.86676906
2011-12-06 00:00:00+00:00,7.57276217
2011-12-07 00:00:00+00:00,16.45100634
2011-12-08 00:00:00+00:00,17.93831827
2011-12-09 00:00:00+00:00,20.15438634
2011-12-10 00:00:00+00:00,24.96334007
2011-12-11 00:00:00+00:00,20.0
2011-12-12 00:00:00+00:00,20.0
2011-12-13 00:00:00+00:00,17.66630231
2011-12-14 00:00:00+00:00,21.16823499
2011-12-15 00:00:00+00:00,20.01
2011-12-16 00:00:00+00:00,20.42985496
2011-12-17 00:00:00+00:00,17.7515
2011-12-18 00:00:00+00:00,15.75363677
2011-12-19 00:00:00+00:00,18.85824201
2011-12-20 00:00:00+00:00,20.01113845
2011-12-21 00:00:00+00:00,17.04815503
2011-12-22 00:00:00+00:00,17.03739283
2011-12-23 00:00:00+00:00,12.51963511
2011-12-24 00:00:00+00:00,13.31520278
2011-12-25 00:00:00+00:00,14.06050007
2011-12-26 00:00:00+00:00,14.69037584
2011-12-27 00:00:00+00:00,14.02836947
2011-12-28 00:00:00+00:00,17.97541021
2011-12-29 00:00:00+00:00,14.9995
2011-12-30 00:00:00+00:00,16.01
2011-12-31 00:00:00+00:00,15.28603384
2012-01-01 00:00:00+00:00,15.49341486
2012-01-02 00:00:00+00:00,12.36
2012-01-03 00:00:00+00:00,13.611
2012-01-04 00:00:00+00:00,15.18675532
2012-01-05 00:00:00+00:00,14.32602191
2012-01-06 00:00:00+00:00,17.2
2012-01-07 00:00:00+00:00,15.4035
2012-01-08 00:00:00+00:00,14.23992166
2012-01-09 00:00:00+00:00,14.07023329
2012-01-10 00:00:00+00:00,11.04936778
2012-01-11 00:00:00+00:00,10.9187303
2012-01-12 00:00:00+00:00,10.40384506
2012-01-13 00:00:00+00:00,11.0001
2012-01-14 00:00:00+00:00,10.8576608
2012-01-15 00:00:00+00:00,9.47631897
2012-01-16 00:00:00+00:00,10.0414867
2012-01-17 00:00:00+00:00,12.5995
2012-01-18 00:00:00+00:00,16.23931
2012-01-19 00:00:00+00:00,14.80205207
2012-01-20 00:00:00+00:00,13.63241615
2012-01-21 00:00:00+00:00,15.0
2012-01-22 00:00:00+00:00,15.9755
2012-01-23 00:00:00+00:00,14.63083877
2012-01-24 00:00:00+00:00,12.37312415
2012-01-25 00:00:00+00:00,11.85238687
2012-01-26 00:00:00+00:00,13.4715
2012-01-27 00:00:00+00:00,13.27945962
2012-01-28 00:00:00+00:00,12.89582751
2012-01-29 00:00:00+00:00,11.1135
2012-01-30 00:00:00+00:00,18.14090685
2012-01-31 00:00:00+00:00,16.10733722
2012-02-01 00:00:00+00:00,14.402
2012-02-02 00:00:00+00:00,11.78748927
2012-02-03 00:00:00+00:00,16.5377
2012-02-04 00:00:00+00:00,13.00601947
2012-02-05 00:00:00+00:00,12.4298758
2012-02-06 00:00:00+00:00,13.0
2012-02-07 00:00:00+00:00,11.8165
2012-02-08 00:00:00+00:00,12.7
2012-02-09 00:00:00+00:00,9.99
2012-02-10 00:00:00+00:00,6.98
2012-02-11 00:00:00+00:00,8.42046076
2012-02-12 00:00:00+00:00,10.3385
2012-02-13 00:00:00+00:00,10.289
2012-02-14 00:00:00+00:00,8.74603417
2012-02-15 00:00:00+00:00,5.50976544
2012-02-16 00:00:00+00:00,5.1885
2012-02-17 00:00:00+00:00,17.35648307
2012-02-18 00:00:00+00:00,15.58
2012-02-19 00:00:00+00:00,12.39767047
2012-02-20 00:00:00+00:00,11.48001011
2012-02-21 00:00:00+00:00,14.89916532
2012-02-22 00:00:00+00:00,15.9985
2012-02-23 00:00:00+00:00,10.63599237
2012-02-24 00:00:00+00:00,14.41
2012-02-25 00:00:00+00:00,16.39124
2012-02-26 00:00:00+00:00,15.43817137
2012-02-27 00:00:00+00:00,13.81814035
2012-02-28 00:00:00+00:00,15.557
2012-02-29 00:00:00+00:00,14.5551
2012-03-01 00:00:00+00:00,15.55
2012-03-02 00:00:00+00:00,14.8660334
2012-03-03 00:00:00+00:00,14.76385579
2012-03-04 00:00:00+00:00,14.4122
2012-03-05 00:00:00+00:00,12.75315116
2012-03-06 00:00:00+00:00,13.2395
2012-03-07 00:00:00+00:00,14.75158
2012-03-08 00:00:00+00:00,14.81387882
2012-03-09 00:00:00+00:00,15.3827013
2012-03-10 00:00:00+00:00,14.0
2012-03-11 00:00:00+00:00,13.01615224
2012-03-12 00:00:00+00:00,16.7355
2012-03-13 00:00:00+00:00,13.83350089
2012-03-14 00:00:00+00:00,16.47868953
2012-03-15 00:00:00+00:00,13.75013548
2012-03-16 00:00:00+00:00,15.44
2012-03-17 00:00:00+00:00,10.22485246
2012-03-18 00:00:00+00:00,11.95603576
2012-03-19 00:00:00+00:00,13.83119339
2012-03-20 00:00:00+00:00,15.14724549
2012-03-21 00:00:00+00:00,16.1550001
2012-03-22 00:00:00+00:00,16.20919
2012-03-23 00:00:00+00:00,13.59344038
2012-03-24 00:00:00+00:00,16.00250126
2012-03-25 00:00:00+00:00,13.1396
2012-03-26 00:00:00+00:00,13.44196015
2012-03-27 00:00:00+00:00,13.57446336
2012-03-28 00:00:00+00:00,14.28634789
2012-03-29 00:00:00+00:00,15.736
2012-03-30 00:00:00+00:00,19.296
2012-03-31 00:00:00+00:00,17.21302998
2012-04-01 00:00:00+00:00,15.38
2012-04-02 00:00:00+00:00,12.75356629
2012-04-03 00:00:00+00:00,14.01766712
2012-04-04 00:00:00+00:00,14.16
2012-04-05 00:00:00+00:00,13.98017575
2012-04-06 00:00:00+00:00,15.67450828
2012-04-07 00:00:00+00:00,12.9325
2012-04-08 00:00:00+00:00,12.291
2012-04-09 00:00:00+00:00,14.46416
2012-04-10 00:00:00+00:00,8.05502197
2012-04-11 00:00:00+00:00,12.94
2012-04-12 00:00:00+00:00,15.37812171
2012-04-13 00:00:00+00:00,18.32607129
2012-04-14 00:00:00+00:00,12.0595
2012-04-15 00:00:00+00:00,9.80371889
2012-04-16 00:00:00+00:00,14.6695
2012-04-17 00:00:00+00:00,18.81001259
2012-04-18 00:00:00+00:00,14.38778871
2012-04-19 00:00:00+00:00,15.3025001
2012-04-20 00:00:00+00:00,20.4178
2012-04-21 00:00:00+00:00,14.06
2012-04-22 00:00:00+00:00,11.17162762
2012-04-23 00:00:00+00:00,11.78
2012-04-24 00:00:00+00:00,15.1495
2012-04-25 00:00:00+00:00,9.25611187
2012-04-26 00:00:00+00:00,7.34997551
2012-04-27 00:00:00+00:00,12.92466825
2012-04-28 00:00:00+00:00,10.01
2012-04-29 00:00:00+00:00,6.27137968
2012-04-30 00:00:00+00:00,6.70851477
2012-05-01 00:00:00+00:00,4.90567824
2012-05-02 00:00:00+00:00,6.543
2012-05-03 00:00:00+00:00,2.91815547
2012-05-04 00:00:00+00:00,2.0370844
2012-05-05 00:00:00+00:00,2.12164002
2012-05-06 00:00:00+00:00,2.979
2012-05-07 00:00:00+00:00,2.01002074
2012-05-08 00:00:00+00:00,1.96873322
2012-05-09 00:00:00+00:00,2.43964255
2012-05-10 00:00:00+00:00,2.9995
2012-05-11 00:00:00+00:00,1.2157
2012-05-12 00:00:00+00:00,1.2457
2012-05-13 00:00:00+00:00,1.5789
2012-05-14 00:00:00+00:00,1.34613518
2012-05-15 00:00:00+00:00,1.46068086
2012-05-16 00:00:00+00:00,1.45738
2012-05-17 00:00:00+00:00,1.1235
2012-05-18 00:00:00+00:00,0.62125831
2012-05-19 00:00:00+00:00,0.52609448
2012-05-20 00:00:00+00:00,0.83888868
2012-05-21 00:00:00+00:00,0.601612
2012-05-22 00:00:00+00:00,1.0845128
2012-05-23 00:00:00+00:00,0.99073363
2012-05-24 00:00:00+00:00,0.91703123
2012-05-25 00:00:00+00:00,1.0
2012-05-26 00:00:00+00:00,0.81770642
2012-05-27 00:00:00+00:00,0.9995
2012-05-28 00:00:00+00:00,0.80218986
2012-05-29 00:00:00+00:00,1.41352481
2012-05-30 00:00:00+00:00,1.204724
2012-05-31 00:00:00+00:00,2.01000057
2012-06-01 00:00:00+00:00,1.0262797
2012-06-02 00:00:00+00:00,2.84257505
2012-06-03 00:00:00+00:00,0.803816
2012-06-04 00:00:00+00:00,0.41206939
2012-06-05 00:00:00+00:00,0.60261199
2012-06-06 00:00:00+00:00,3.46362688
2012-06-07 00:00:00+00:00,1.13050769
2012-06-08 00:00:00+00:00,0.98403999
2012-06-09 00:00:00+00:00,0.702316
2012-06-10 00:00:00+00:00,0.47888476
2012-06-11 00:00:00+00:00,0.5389152
2012-06-12 00:00:00+00:00,1.01403125
2012-06-13 00:00:00+00:00,0.4995
2012-06-14 00:00:00+00:00,0.1995
2012-06-15 00:00:00+00:00,0.39138749
2012-06-16 00:00:00+00:00,0.60749997
2012-06-17 00:00:00+00:00,0.47979999
2012-06-18 00:00:00+00:00,0.5759
2012-06-19 00:00:00+00:00,0.77138124
2012-06-20 00:00:00+00:00,0.67051333
2012-06-21 00:00:00+00:00,0.73641434
2012-06-22 00:00:00+00:00,0.86994184
2012-06-23 00:00:00+00:00,0.9377113
2012-06-24 00:00:00+00:00,0.8281416
2012-06-25 00:00:00+00:00,0.740528
2012-06-26 00:00:00+00:00,0.79332
2012-06-27 00:00:00+00:00,1.14
2012-06-28 00:00:00+00:00,1.12032994
2012-06-29 00:00:00+00:00,1.11766
2012-06-30 00:00:00+00:00,1.0062
2012-07-01 00:00:00+00:00,0.9995
2012-07-02 00:00:00+00:00,1.27561569
2012-07-03 00:00:00+00:00,2.91775804
2012-07-04 00:00:00+00:00,2.47965591
2012-07-05 00:00:00+00:00,1.30421
2012-07-06 00:00:00+00:00,1.40006337
2012-07-07 00:00:00+00:00,1.37766214
2012-07-08 00:00:00+00:00,1.19015109
2012-07-09 00:00:00+00:00,2.21626812
2012-07-10 00:00:00+00:00,1.2495
2012-07-11 00:00:00+00:00,1.0732875
2012-07-12 00:00:00+00:00,2.01643654
2012-07-13 00:00:00+00:00,1.97235874
2012-07-14 00:00:00+00:00,3.15297497
2012-07-15 00:00:00+00:00,1.73136259
2012-07-16 00:00:00+00:00,1.99649994
2012-07-17 00:00:00+00:00,1.29
2012-07-18 00:00:00+00:00,1.06250324
2012-07-19 00:00:00+00:00,1.15789493
2012-07-20 00:00:00+00:00,0.9999
2012-07-21 00:00:00+00:00,1.01
2012-07-22 00:00:00+00:00,0.95092781
2012-07-23 00:00:00+00:00,1.76174347
2012-07-24 00:00:00+00:00,1.35516322
2012-07-25 00:00:00+00:00,2.02018459
